排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
83,1.0648399142058669,607007037830627,2026升级款坐垫，L型人体工学设计办公椅坐垫，记忆棉椅垫，适合长时间坐着办公的员工通用款,25.38,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/b4b2d50820df4ccc91fc53fe3da90f39-goods.jpeg,0
84,1.06381310655194,607259769816028,黄铜做旧微缩恶搞西装男喝茶手办模型沙盘造景摆件，幽默玩偶小雕像迷你金属收藏品，微缩沙盘盆景配件,2.17,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7666859f-3ead-4852-b1b3-662f8418a8af.jpg,0
85,1.063493157410801,607059114354217,2件套 17.72 X 17.7 英寸 波西米亚风圆形地板靠垫，适用于沙发、床、阳台 - 梭纹褶皱填充垫，纯色装饰座垫，适用于游戏室，波西米亚装饰,28.71,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/0d8386a738ab437bbe07403487feff13-goods.jpeg,4
86,1.0629418789266876,607419421840914,1件 红/黑/橙色 万圣节快乐横幅 万圣节派对横幅 适用于血腥恐怖鬼屋 惊悚万圣节装饰 万圣节家居室内壁炉装饰,4.25,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/34823a16-9a64-496a-ba64-7b397d3ab70e.jpg,28
87,1.0619391060337222,607194942669259,6枚亚克力冰箱贴，防褪色印花装饰，强磁吸附，适用于厨房、办公室及金属家具，温馨日常家居装饰,4.22,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/33c0e3c3-6535-4705-af02-8abe38376118.jpg,54
88,1.061518553220177,606651495103505,2026年新款加厚楔形枕头 - 这款楔形枕头非常适合情侣在床上使用，独特的设计适合多种场景，如睡前阅读、手机使用、腿部放松和仰卧休息。,22.36,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/cbbc9df5c96a442db876b4be0e7da48b-goods.jpeg,0
89,1.0608941121685938,607025559873438,新款简约ins条纹被套套装，1被套＋2枕套，日式简约风条纹软糯亲肤被套套装，四季通用，高克重，舒适柔软透气亲肤,11.49,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/79de5347-93bf-450b-b07c-a4c8320303a0.jpg,30
90,1.0603941280343023,606071489930120,1个个面枕套 - 姜橙色虎斑猫在花园中，带拉链封口，18.0X18.0英寸沙发、客厅、卧室、办公室靠垫套 - 不含内芯，宠物爱好者家居装饰礼物，猫咪枕套，卧室装饰,4.64,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/8a89a435-4f6d-4b28-a20c-5fd525deb97b.jpg,2
91,1.059005472876046,607096561058594,2D平面 - 亚克力悬挂装饰品，包含2D平面圣诞耶稣降生场景，带有圣诞马和十字架 - 完美的圣诞礼物吊坠，送给朋友 - 非电动圣诞节和新年庆祝装饰品,0.71,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/c15ab8d8-6f1a-4015-a40e-c44441bef8eb.jpg,94
92,1.0566131780395238,606766049898963,送给她的/他的礼物 8个心形金属钥匙扣（4个金色和4个银色）– 耐用开口设计，带旋转扣，抛光表面 | 钥匙扣，婚礼回礼，情人节礼物 – 兼容金属绳/线,2.27,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/55b7731c9d894018adb8e6f6ada47537-goods.jpeg,28
93,1.054837039468539,607285942280539,2D平面 12/24/50片装 绿色瓷砖防溅贴纸 自粘式墙砖贴 纹理墙贴 大地色系自粘瓷砖贴纸 现代自粘式厨房防溅墙贴 浴室瓷砖贴纸 2D平面,23.54,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/84a26703216d4172a2fa79b604cd723b-goods.jpeg,48
94,1.0460034660239252,606606934827685,"1pc New Bohemian Style Sofa Cover, Vintage Interwoven Comfortable Sofa Blanket, Suitable for Pets, Anti-Slip Protection, Luxurious Thick Plush Sofa Cover, Machine Washable Soft Plush Furniture Decor, Suitable for Armchairs, Double Sofas",63.84,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/fce74930999341ccbed505824c462905-goods.jpeg,0
95,1.0451206625346114,607297887653343,2026最新款 - 双色调蝴蝶轮廓床靠枕，全方位贴合腰部支撑垫，舒适坐卧两用垫，适用于室内卧室日常使用，优质慢回弹内芯，柔软且富有支撑性,22.91,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/c30ec963cd5e4aac9c8ce667827fe606-goods.jpeg,1
96,1.0440744328776936,607582831904902,水晶贝壳配珍珠装饰，透明彩色玻璃海贝壳雕像，迷你桌面摆件，美观的桌面雕像，家居房间装饰礼物,6.08,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7ae1147d-1aee-4742-998a-eed94d8c305a.jpg,11
97,1.042008278015519,607695306384222,30件装 悬浮画框展示架 3D珠宝展示盒带底座，尺寸4.33×4.33×0.79英寸，白色（含10个收纳盒与20个底座）,16.01,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/a09432c3e1f148e4825bdae58a1600bf-goods.jpeg,10
98,1.0394975018462058,606801416272098,3/4件套不锈钢服务夹钳、创意手掌设计分菜夹、沙拉夹、自助餐夹、面包夹、牛排、烧烤夹等食物夹烹饪工具，非常适合家用、中西自助餐厅、生日派对、聚会等各种通用场合,7.05,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/df98392a-a2bd-4d31-ae75-a298e8092dd4.jpg,8
99,1.0393680989059206,607129444402773,1PC-趣味圣诞公鸡窗贴 圣诞帽搞怪公鸡 橱窗玻璃节日装饰贴纸,0.96,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/e559621d8adb42bfa0ccebb2e014a1e7-goods.jpeg,10
100,1.039064125807553,607505254025977,1件装 黑/白/金/银色WPC相框，加厚拉丝金属相框，适用于墙面装饰与桌面摆放，适配3.5x5、4x6、5x7、6x8（20.32x25.4厘米）尺寸照片，简约画廊墙装饰,3.15,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/32accb6b-5310-407f-9fa2-a1f4c27dee64.jpg,31
101,1.0384045710324412,606850271514824,4件 波西米亚几何组合抱枕 家居装饰靠枕 2D平面印花 家居装饰抱枕套，拉链闭合靠垫套，适用于厨房沙发、客厅、卧室、床品节日装饰，不含枕芯，可机洗，单面印花。,5.14,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/57acf9e1-9d12-47c8-8058-de1e405344ed.jpg,2
102,1.0370463931460698,607434185740833,5个装迷你便携式收纳盒(随机颜色) - 紧凑设计便于旅行携带，可收纳牙线、药品、牙签和棉签 - 卫生存储，专为口腔护理设计，非食品接触用途,1.5,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/a89c3a4f06074e46ab4e17db211db14d-goods.jpeg,29
103,1.0364042530183182,606408376440750,2D平面画作，3件套棕色格纹碎花海报与印刷品，适用于家居装饰——复古中性色调植物墙画，含格纹野花图案，无框帆布画，适用于农舍风、田园森系、复古植物线描风格,7.49,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/79237994e04548e58ec2be8e73a57992-goods.jpeg,14
104,1.0328075001630193,606750413523753,多巴胺三角靠垫，柔软毛绒床头腰部靠垫，适用于床和沙发,28.46,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/d83e4182298244eea1c060417089dc7a-goods.jpeg,9
105,1.0302223451876464,607106358970670,"二维平面，二维平面，1件，复古""老式摩托车车库：乡村风格中的经典骑行木制标牌，预钻孔，预钻孔，厨房与办公室墙壁装饰，家居装饰木制标牌，办公室装饰，经典风格，二维平面",1.43,家居厨房用品,家居装饰,https://img.kwcdn.com/product/21137b205b4/62753fce-5d7c-43c8-98c9-155181b372d7_1200x1200.jpeg,45
106,1.0285694665057032,607492771808284,12个装逼真腐烂假牙，万圣节吸血鬼角色扮演道具，恶搞派对装饰用品，恐怖惊悚场景布置,1.43,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/bcec0b85-449a-4995-bcee-2122181ebdac.jpg,19
107,1.0255569731955536,607349829957309,一幅个性化动画风格的框架画布艺术 - 定制家庭朋友情侣照片，上传您自己的图片，环绕家居墙壁装饰，客厅悬挂画，定制礼物，高品质照片印刷,2.86,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/aa519845-49b6-45d7-a910-c8e134660d52.jpg,1
108,1.0243805717549361,607101594215296,1件海盗骷髅主题弹力全包长方形桌布，金色纹饰黑底双剑交叉设计，可机洗重复使用，适用于家庭聚会、酒店宴会、披萨店主题派对、派对活动装饰，优雅设计，弹力面料，轻松安装，装饰桌布,20.94,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/cd911241-8690-4f1d-95a7-49203c57e2ca.jpg,7
109,1.0237970035536226,607320302005529,20个透明塑料六角形收纳盒，带翻盖，适用于珠宝、文具、珠子、小饰品 - 透明盖子方便取用，翻盖设计适合收纳小物件，紧凑型六角形盒，适合办公室、旅行使用,15.71,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/6fdbfbb41af04c448d7366bc21291356-goods.jpeg,7
110,1.0235915481482216,607616252107903,1 个装，透明透气微波炉加热菜罩，防油污食物罩，带防烫白色提手，可视散热孔设计，通风散热防溅防油，耐高温易清洗，居家/户外人群、租房上班族、餐饮、日常、厨房热菜遮盖、饭菜保温防尘、微波加热防油污飞溅通用罩，食物接触,5.39,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/7eadfb7d-587d-4718-8f38-6f84828338f6.jpg,14
111,1.0231400215321778,606920601600363,7厘米淋浴地漏盖，带自动开/关功能和内置过滤器的防臭浴室排水芯 ，防堵塞浴室下水道，适用于淋浴间、厨房和阳台,1.58,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/16192e59-7a02-4a20-bb64-9eab4e681e9a.jpg,3
112,1.0223560146927018,607460156881998,20套塑料晾衣夹。加厚防风塑料夹。用于悬挂内衣、衣物和袜子。图片夹、晾衣夹,1.28,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/1977f80a-db2d-4839-b5e0-1a4ded67c429.jpg,4
113,1.0218826574816586,606638811506696,2D平面画，2D平面画，1件无框帆布海报，极简线条艺术手持咖啡杯设计，墙壁艺术帆布画，卧室客厅，厨房走廊，现代理想家居装饰礼品,2.1,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/970e6e8e15c54c07b957d299d5da87de-goods.jpeg,18
114,1.0203720060957364,607303793228652,4pcs植物树叶绿色米色抱枕套多功能适用于沙发躺椅卧室床椅子办公室非常适合春季新房开门红婚礼家用抱枕不含枕芯,6.69,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/42cfd4e990264b16b2ad32898847e53e-goods.jpeg,0
115,1.0198035521727005,607240039835029,3个装个向手动打气筒，多用途便携充气泵，推拉个向充气设计，配软管和3种气嘴，适用于充气床、泳圈、充气玩具及户外用品,18.25,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/556fb4d37d914421be5cf7f636a3219e-goods.jpeg,0
116,1.019372224747542,606799805690695,1个夏季凉感蝴蝶颈枕套（不含枕芯）。尺寸：60Cm（长度）X 40Cm（宽度）。人体工学轮廓设计，凉爽透气面料，带隐形拉链，可机洗,4.22,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/54088f387ce849889fd15b11a7da2bbc-goods.jpeg,51
117,1.018864389357932,607051061284550,5pcs Women Hair Drying Hat Quick-Dry Microfiber Hair Towel Cap Hat Bath Hat Solid Towel Cap Super Absorption Turban Hair Dry Cap,7.85,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/2024-10-05/1728093192407-cd0010c0bddd4e638cb9bb2f3f0f941b-goods.jpeg,5
118,1.0188200202523092,605853872660866,2D平面画，带框艺术品，描绘2D雾蒙蒙的湖泊，共三幅，包括一幅宁静森林和日出帆布油画。这些现代艺术印刷品可用作时尚装饰品，适用于您的客厅、卧室。,28.31,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/5cac74c9d5604f82931d4b6aa000cc72-goods.jpeg,1
119,1.016111401709402,606751218892186,3D 打印哑光黑阿兹特克死亡骷髅哨摆件 恐怖头骨发声口哨 暗黑小众桌面装饰工艺品 万圣节氛围道具复古图腾收藏摆件小众猎奇创意礼物,4.17,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/db6ace43-e35b-4b15-8d87-a7492187aab0.jpg,9
120,1.0156722061979881,606864767032236,4件装双面可爱抱枕套?? 柔软摇绒面料?? 适用于沙发卧室客厅的万圣节装饰?? 简约惊悚风抱枕套?? 家居礼品,11.12,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/87bff18d58694eb38ae9aa202f00ce8d-goods.jpeg,0
121,1.0144010910365173,607268359756945,2Dflat2D平面，日本招财猫装饰 - 旋转迎福招财猫桌面摆件，带旋转底座和加重稳定性 - 2D平面亚克力办公装饰，适合农历新年、家庭或商业用途 - 亚洲吉祥礼物，配金币和吉祥图案 - 节日工作空间繁荣增强器 - 农历新年庆祝活动的理想选择 - 紧凑优雅设计，2D平面,2.31,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/26ae6020-fed6-46b0-902d-a627a2536fc1.jpg,30
122,1.0141452282294872,605763594480213,黑色亚克力飞机模型雕塑 - 现代简约亚克力航空复刻，逼真螺旋桨飞机及机头艺术，适合家居办公室桌面装饰,2.27,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/5bc8e1e21f11452c886e8ef1394d36b1-goods.jpeg,0
123,1.0131623872301605,607454117100113,1件树脂彩色碎石蟹雕像 透明树脂动物摆件 桌面装饰 家居客厅海洋沙滩饰品,1.61,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/5690dea2-59d3-4fbc-b58a-5fc4f444b6fe.jpg,10
124,1.0124296712719882,607297887691053,2D平面画作，3件套现代波西米亚抽象波浪线条与银杏纹理帆布墙壁艺术 - 米色、绿色、粉色厚涂三联画，适用于客厅、无框植物印画，办公室、宿舍皆宜 - 春秋装饰，2D平面,6.29,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/aisc_image/algo/opt/63542bdb/c01b7e7d/5af2b64aa3c34fa59986ebf3a2eab857-goods.jpeg,0
125,1.0110804531504716,605956666697027,2D平面无框画，6幅装秋季南瓜叶帆布画，时尚简约卡通植物海报与印刷品，适用于客厅、卧室及儿童房墙面装饰，2D平面,8.76,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/182950200fb24380bfdd1f548dfcd05f-goods.jpeg,2
126,1.0101032275551454,607419891604290,4pcs 2D平面印花，花与蝴蝶主题抱枕套，非真实刺绣，复古木纹与格纹装饰风格，柔软舒适方形沙发靠垫套，多尺寸可选，适用于客厅、卧室、书房和阳台，不含枕芯,5.49,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/41d1a6bc1b984f00ba15d0639860a3dd-goods.jpeg,3
127,1.0079841742998736,607209975083209,2pcs/set 小方块提花摇粒绒大分体椅套 两片式椅背套+椅面套组合装,7.43,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/a72351f0-e2c0-48b5-8911-778ac3e1fe91.jpg,17
128,1.0079164774692517,606891476373649,2D平面，1件亚克力家居装饰 - 优雅的金色小猪，表情丰富的眼睛，旋转运动，稳固的底座和开口硬币槽 - 新年、乔迁、生日的幸运财富吸引礼物 - 耐用的桌面装饰品（适合中国新年，节日装饰）- 可旋转设计，带有复杂的金色图案和光泽表面,1.23,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/20113bdf2c7e449cbfde08e1083ef2e8-goods.jpeg,18
129,1.0078722269902083,607186084319279,1 件可爱猫咪水龙头支架，带排水孔的海绵储物架，适用于浴室和厨房节省空间，排水架 |装饰储物|耐用海绵架、浴室收纳件和储物架,2.49,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/algo_framework/ImageCm2InAlgo/43d5367e-90d1-11f1-be35-0a580aa449f0.jpg,7
130,1.007621036088066,606364353006847,3件 2D平面 信仰、希望、爱布面墙艺术，卧室、客厅、浴室、办公室墙面装饰，多场景使用的艺术品，励志语录，极简主义风格，流行礼物创意，送给他/她的完美礼物 无框,6.59,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/79ba05b357a54fa1a378f95254e50ba5-goods.jpeg,153
131,1.007422399030537,606362339786924,2D平面，2件套中式鸟类墙壁艺术套装，2幅印刷品，复古蓝色植物纺织设计，复古亚洲风格装饰，节日礼物，客厅，卧室，办公室，餐厅，无框,5.14,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/86d0ba104f3c4134b697b300f9975ae7-goods.jpeg,14
132,1.005718551101236,601102287906295,500/900Ml 1个 家用手动绞肉机蒜蓉切碎机 旋转式蒜压榨器蔬菜洋葱切割机 厨房烹饪辅助,5.35,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/2024-04-18/1713421347760-da53de7dff27425db875995156369eb9-goods.jpeg,18
133,1.005634306635368,607222323105446,2D平面1件装 大西洋蝠鲼 金属墙饰 海洋动物金属标牌 装饰 乡村海岸牌匾 独特海洋生物墙面装饰 家居客厅卧室办公室庭院室内外时尚礼物 海洋爱好者 迁居 生日,5.54,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/f6423560bffa42aeb008a25cc63d27f7-goods.jpeg,4
134,1.0039669830294422,607257756582834,127张 B-Tuan Fangdan Teen 2.0 个人卡和贴纸（55张个人卡和72张贴纸），是送给朋友的理想礼物,4.85,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/cbecf872-f90d-4440-93af-1eb703fd346b.jpg,89
135,1.0025302720023495,607334797519562,98/198支 凤尾签竹签 开胃菜用竹签 平底竹签 装饰性扁平牙签 开胃菜用 4.7英寸竹签 派对三明治水果熟食拼盘配件,6.33,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/f2f3da45-eadd-46c8-b803-8c88451d1f0b.jpg,20
136,1.0018927899920291,606692968367617,1个可扩展个层铅笔盒，带拉链，大容量笔记本收纳整理，适用于三角活页夹，美学文具袋，适用于学校办公用品，返校礼物,4.32,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/2024-08-21/1724210730039-60152a16be5948fea5c567a1f18154ac-goods.jpeg,4
137,1.000186007668554,607244737458372,"1件2D平面图案,圣诞窗贴玻璃静电贴纸，窗贴，玻璃贴画，窗户贴花可爱圣诞小驴子造型装饰静电膜适用于卧室厨房浴室阳台窗户圣诞家居装饰，双面打印，可重复使用，可移除的PVC节日防水贴纸，完美的万圣，圣诞节派对装饰贴纸-玻璃贴膜",1.35,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/ac552ff601ed4e788b583f515f793931-goods.jpeg,7
138,0.9993905490275036,607177225902618,2件/套 - 带按摩点的浴室防滑垫、防滑淋浴安全垫、带吸盘的防滑浴垫、符合人体工程学的淋浴安全和脚部放松设计，浴室配件，适合酒店、浴缸、房车使用,8.21,家居厨房用品,地毯地垫,https://img.kwcdn.com/product/fancy/67d0449c-48c3-4b3a-ac3a-3aaddfece276.jpg,7
139,0.9992630366907592,607693561521947,10个白色透气网眼欧根纱袋，透明抽绳袋，适用于婚礼礼品、珠宝包装、节日礼品、化妆品，多功能礼品袋,1.6,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/9d43c93c-ae74-48d0-9186-c0452578bb71.jpg,14
140,0.9988856213670041,607653430436540,1件复古磁性相框，可用来放置回忆照片冰箱磁铁，个性化电影条 | 个性化浪漫礼物，采用软磁材质，带有复古胶卷纹理，适合生日和周年纪念日，送给他/她,0.72,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/dd7e60bd955f456abb3d6073ce117418-goods.jpeg,9
141,0.998420447575329,607373452275426,1件遮阳伞海滩挂钩-可以用它来挂一些东西，比如T恤、包、拖鞋、潜水面罩，或者任何你想要的东西-用于安装在最大直径8毫米的杆子上,1.25,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/c57965fb-c35f-4402-b9f6-b9ee463548b4.jpg,26
142,0.9962815640107359,607113740923988,迷你3合1充气泵，可充电便携式电动打气泵，4.5 kPa超强吸排气，超小型充气泵，配5个气嘴，适用于充气床垫、泳圈、浮排等充气用品 。,10.76,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/c9023dcc-0ad9-4c13-9f83-52a1d524a371.jpg,10
143,0.9960388896976948,607379894697259,随机款式，水果叉 动物可爱水果叉便当笔记,0.77,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/5145ace77ac24e62a1f7dc6a54720add-goods.jpeg,1
144,0.9956235277190272,607322717919488,2D平面画，1件装无框竖版小猫海报 - 现代简约黑猫墙壁艺术，适用于客厅、卧室、厨房装饰，可重复悬挂的帆布画，适用于浴室、走廊，送给爱猫人士的生日礼物，装饰品，2D平面画,3.14,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/ef08a900-4f9d-41aa-81ec-c0910f6c1643.jpg,22
145,0.9951835931164376,607602293501542,3件套波希米亚风格木质墙艺术装饰品 - 镂空工艺画，包含花瓶、植物和香蕉叶图案，适合波希米亚家居及办公室装饰，无羽毛，不需电池,6.72,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/e5dfb5ba-7e70-4cb6-8d8d-b73b7a7ee671.jpg,3
146,0.9944352770850033,607002071762530,2D 平面，男孩房间装饰，送给儿子青少年男孩房间装饰礼物，励志男孩卧室装饰，从妈妈爸爸墙壁艺术礼物给男孩，家庭墙壁装饰生日圣诞节毕业礼物给儿子，非常适合房间装饰,1.52,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/de3a6d8669464c1c8512edcb24cc519c-goods.jpeg,5
147,0.9939685206435037,607634505743320,12个装可重复使用超大号铝箔食品保鲜膜，食品级材料，耐热隔热可调节设计，光滑反光表面，适用于厨房食品储存和保鲜,1.21,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/0987c5e1212c45b7995551e8e321e8fc-goods.jpeg,51
148,0.9933831134663584,606805577064875,5件套食品级硅胶烘焙工具组 - 耐高温刮刀与刷具组合，易清洁多功能厨具，适用于蛋糕装饰/烹饪/烧烤，是万圣节与圣诞节的理想赠礼,4.63,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/527998fe-a547-43a1-ae49-5bafd89bda32.jpg,0
149,0.9867806426328105,606878591504742,20件装迷你坩埚壶套装，万圣节黑色女巫坩埚派个礼品与桌面装饰——新奇非食品接触道具，适用于恐怖主题派个、家居及桌面陈列,15.37,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/8a7cf12b25724e78a88017a62dfcad4a-goods.jpeg,0
150,0.9851613413105347,606989388238034,2D平面画，1张炫酷DJ猫咪海报 - 复古音乐墙壁艺术，适用于客厅、卧室、酒吧装饰，现代竖版DJ主题印刷品，舒适夜店休息室装饰，适合宿舍，春夏礼物，为音乐爱好者准备的温馨帆布画，2D平面画,4.28,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/d0fe4f01be8545bdb63487e736c14dc0-goods.jpeg,37
151,0.9833223278815941,607105151008025,5卷61只紫色防漏平口垃圾袋，适用于家庭、厨房、办公室及户外清洁！多用途垃圾袋，适用于家庭、厨房、办公室、学校、户外 - 紫色，办公用品-万圣节礼物、圣诞节礼物,2.51,家居厨房用品,清洁用品,https://img.kwcdn.com/product/algo_check/auto/aec7fed08092b6518a214dc9fa2bcf4a_1787654216264.jpg,83
152,0.983146946581288,607207559114499,6个装不锈钢粘性挂钩，多功能厨房浴室装饰墙壁挂钩，重型粘性挂钩套装,3.14,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/0f131f0823ae481cb110cd4c80cdfc00-goods.jpeg,13
153,0.981263715688195,607427273586199,大容量拉面碗餐具套装（带盖)，微波炉及洗碗机适用，双耳隔热汤碗，家用宿舍便当盒，适用于拉面、汤品及意面,2.61,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/3290883ee37a415a876ec75ddf2b6947-goods.jpeg,12
154,0.981090753825859,606946237202073,静电隐私窗膜 反光隔热镜面防眩光隔热遮阳膜，静电吸附可移除无残留，阻挡和红外线，适用于家庭,3.81,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/5585e409-09e9-4e04-93a4-969c1724b4d5.jpg,19
155,0.9788639754820112,607251850957300,1PC 有趣的圣诞驯鹿卫生间贴画，驯鹿阅读报纸式卫生间装饰品，易于安装的自粘式PVC墙贴，适用于浴室马桶盖圣诞装饰贴花,1.19,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/e4b2665074f24a3893625e54b09b8d66-goods.jpeg,0
156,0.9776479065440731,607507804216865,旅行便携颈椎支撑枕，可压缩式充气颈枕，可压缩空气垫，旅行颈枕，小憩枕，飞机枕,2.49,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/55cfb26e0116401a8abd113f25e1e702-goods.jpeg,4
157,0.9768318878815231,606695115846912,1pc 水彩柠檬花枝自粘玻璃贴 清新黄柠檬花朵绿叶装饰贴纸 浴室洗手台厨房瓷砖防水可移除墙面贴画,0.84,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/c6414f76-dca0-4527-9e28-70bc837c31d1.jpg,9
158,0.9767465099527668,606600492336853,51只装马芬纸杯 纸杯蛋糕衬垫 烘焙杯托 马芬盒 蛋糕杯 DIY蛋糕工具 厨房烘焙用品,2.37,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/2024-10-03/1727963459133-5c717d393dd742e7a6cd6ae1db65ef2b-goods.jpeg,2
159,0.9765840909399094,606526219648073,"1pc，无框，2D flat,秋日湖景风景画，复古乡村农舍风格，秋季墙面装饰画，，有趣的帆布画墙壁装饰，适合餐厅酒店办公室，家庭客厅卧室浴室，房间装饰艺术品帆布墙艺术海报，异想天开，完美的创意礼物",5.84,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/129a65c6-ae1a-4f81-adcf-37a144762ce6.jpg,12
160,0.976354765582488,607479886913461,装饰抱枕套，45.72×45.72厘米双面印花，1件装，绣有白南瓜图案，适用于米色沙发场景，优质材质，为家居装饰增添雅致,2.99,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/11f2f219a997436ba384e60ff68d5850-goods.jpeg,7
161,0.9760183560306879,607245408525049,"1pc Four Seasons Suitable Flannel Blanket Autumn Leaves Pattern Print Design Great Gift for Family, Friends, Lovers And Relatives for Home, Living Room, Office & Outdoor Occasions Machine Washable",7.24,家居厨房用品,毯子,https://img.kwcdn.com/product/open/1fdcfa25a345417abe168038334c0676-goods.jpeg,0
162,0.9757356586811703,607428011756758,家居好物杏语沙发套，高弹全包布艺沙发罩，防滑耐磨家具保护套，多尺寸通用单人 / 双人 / 三人 / 四人沙发套，四季透气居家软装防尘罩，易拆装可水洗旧沙发翻新套,26.85,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/762c9dc96fab4d1ca31aa3ed979f17d0-goods.jpeg,0
163,0.9755191399156142,601104096472202,2件套，墙面装饰画，复古海报，极简线条艺术印刷品，田园风格现代植物帆布画，客厅装饰，卧室美学设计，朋友礼物，乔迁礼物，无框,8.63,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/4a0f0bd299e44e02a0035509be2e7350-goods.jpeg,28
164,0.9754005410164456,605537370477744,2D平面圆形木板标牌，有关神圣家庭的复古木板牌匾，圣母玛利亚约瑟夫和耶稣装饰牌，适合客厅装饰、书房装饰、餐厅装饰或礼物。 Chinese,2.42,家居厨房用品,节日饰品,https://img.kwcdn.com/product/21137b205b4/697a1af9-e8f4-4dc7-8350-1533068e329a_800x800.jpeg,64
