排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
83,0.9242094054431896,607454653981569,二维平面画作1件 个性化定制照片画 - 客厅适用定制肖像，上传您的图片，现代简约无框帆布印刷品，可上传自家照片用于家居办公室装饰、婚礼礼物、家庭纪念品或情侣肖像,2.54,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/c0b38f40-6694-4e15-a0ab-44b3d5f491be.jpg,0
84,0.9234142899097155,607145550555884,20pcs情人节心形餐具架、红色毡心形情人节、餐具袋、口袋、晚餐刀叉、餐桌套、婚礼母亲节派个桌布装饰情人节礼物,3.46,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/a6fc6952-3065-4805-9528-807d85e2ccc7.jpg,0
85,0.9229844734042224,606632301984577,1 pc 有趣的浣熊从窗户探出头的窗贴，卡通动物可移除玻璃贴纸，适合家居客厅和卧室窗户装饰贴纸,0.83,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/0018ed16-43d9-41a3-b00f-68d878890084.jpg,0
86,0.9224401972502921,606727193917638,3只装白色陶瓷花瓶套装，波浪纹理波西米亚风格，干花插花瓶，现代简约农家风桌面中心装饰，客厅卧室置物架家居摆件,19.81,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/b55ed42d-cc82-430b-b18d-ec5810172233.jpg,0
87,0.9171912503316308,605904657286184,1件 蓝白条纹桌旗，家居装饰用印花桌旗，2D印刷工艺，适用于餐桌与餐厅装饰、家庭聚会布置及节日装饰,10.47,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/aisc_image/algo/opt/77813fc5/d72e4ba3/051ec395c92b43f086136303e0cb860b-goods.jpeg,0
88,0.915006249954732,607429555230187,6码(5.49米)烫金英文丝带 手工花店礼物礼盒礼品包装螺纹带花束材料,2.2,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/1e4cf438-4caa-43f5-85da-988d3ceea8ff.jpg,0
89,0.9089887938274693,606247986239133,2D平面，2D平面，1件，复古牛仔骑恐龙木框挂牌，史前探险墙壁挂饰，适用于农舍厨房卧室客厅办公室装饰，8x8英寸，2D平面,10.2,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/44b90763-4b01-4c5e-adef-55392ce74a49.jpg,0
90,0.9080004615940929,607364593905841,日常护颈带可调节颈部支撑颈托 冰凉面料EVA透气升级款 送换洗套 可拆洗款 旅行午睡办公室久坐 低头族颈椎护理必备,3.49,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/91a32e503ff14bf58e8c79758d3155bb-goods.jpeg,0
91,0.9068705151208375,607593300885217,2件套奶酪盘-木质奶酪盘盖和便携式熟食11格卡扣盒子，用于露营，聚会，餐厅 | 节日开胃菜，熟食店和小吃的服务托盘，可适用于砧板，派对小吃组织者,24.04,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/a082e2e6-8365-4741-b87e-25b63b31e902.jpg,0
92,0.9064356389967723,607540150668297,波西米亚拱形实木壁挂置物架，彩虹波纹悬浮搁板 原木同心圆墙面展示架 家用卧室客厅玄关阳台咖啡馆多肉绿植相框香薰蜡烛手办小摆件收纳装饰架 免打孔简易安装墙面艺术装饰置物隔板,14.87,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/1a308c2db1ef43d38d5cf81f2f6e42c1-goods.jpeg,0
93,0.9061910470615079,607162059301498,不锈钢晾衣绳，含不锈钢锁扣，带涂层安全缆和挂钩的防掉落钢丝绳，多功能重型钢丝绳，有3种尺寸可选1.95米4.95米/9.95米，拉线钢丝绳，适用于多种表面悬挂，宠物牵引绳，防滑，防锈耐候，配有挂钩配件，室内外洗衣用晾衣绳,4.42,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/14242acf98314ed9b67b7e62bb9231cb-goods.jpeg,0
94,0.9005621317396516,606698337093448,1卷 1英寸 x 9码 酒红色雪纺丝带 - 派对花环 - 流苏，深红色，毛边，细款，适用于工艺品、礼品包装、婚礼请柬、圣诞节、万圣节,6.35,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/algo_check/auto/a01e56f0342f86c72b3d68591de42449_1786527663652.jpg,0
95,0.9003387376439652,607051866562177,2D平面木制印刷4件，麻将线查找器和规则阅读器 - 初学者友好的麻将规则辅助卡识别器，带有彩色编码的线条，详细的卡片描述 - 麻将玩家、教育游戏工具，详细卡片指南,3.71,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/53aefe716d29441a94f2d2cdffe004db-goods.jpeg,0
96,0.8992807210159953,607111056604663,1件个性化照片定制印刷帆布海报挂画，2D平面印刷带框/无框定制帆布画，上传自定义照片，客厅卧室办公室墙面艺术装饰画，家庭亲情纪念礼品，生日、圣诞装饰和礼物,2.71,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/0a07e19c-a82d-48dd-a1e7-0b0c1ad3c7ac.jpg,0
97,0.8976054534130021,607526728904899,带盖5件套收纳箱，可折叠塑料盒，用于整理桌面，便携式折叠篮，带手提带，节省空间的箱子，适用于卧室、办公室、厨房和家庭，置物篮,16.65,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/70d4d3c4349b43bab8a9a9ce7a59ad7d-goods.jpeg,0
98,0.894480922256853,607521225983068,1PC秋冬加厚保暖仿兔毛床笠（不含枕套）加绒加厚床垫保护套 360°全包裹防滑床单 柔软亲肤吸湿透气 可机洗 适配各类床垫尺寸 多种颜色和尺寸可选，适用于家庭、宿舍及酒店使用 感恩节圣诞节礼物,30.68,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/e4c0fa4b-15ae-40f5-9603-1101348d9b49.jpg,0
99,0.8934441666651087,606910401102104,自动洗手液分配器，非接触式智能感应，USB可充电，420毫升/14.2盎司，大容量，壁挂或台面两用起泡洗手液机，可调节档位，适用于浴室、厨房、办公室,15.77,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/cd79fab8-4c6f-418d-9e80-558dc278f1ff.jpg,0
100,0.8927490478587976,607060724927544,1卷，Streamers鼠尾草绿薄纱网纱面料，聚酯材质欧根纱，适用于婚礼装饰、生日派对、圣诞节、万圣节、情人节、舞台背景——预裁剪透明垂坠工艺缎带，用于DIY手工、桌饰、椅背蝴蝶结、门帘——可手洗婚庆缎带搭配薄纱缎带，飘带,36.22,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/84d3d33c3bc74e159d8510ebc9186439-goods.jpeg,0
101,0.8897091337955946,607401637940632,收纳篮 - 复古藤蔓绗缝收纳篮，手提收纳盒，柔软加垫桌面收纳架，适用于更衣区、卧室、浴室，置物篮，置物筐,8.97,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/algo_check/auto/dd235875138a39be0b867d4abf2b9e72_1787218958661.jpg,0
102,0.8886454476797326,607453177566220,3卷气球链 - 196英寸个孔气球拱门和花环制作胶带，适用于生日婚礼派个装饰，耐用塑料花环，适用于拱门、花环、门廊装饰、万圣节、圣诞节气球派个装饰,1.14,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/9e52c372045e4caaa3dc3984252af94c-goods.jpeg,0
103,0.8882035938764399,606860337847877,1PC【桌面收纳盒】复古山羊图案2D平面印花设计桌面收纳盒，多功能省空间，适用于浴室收纳/厨房置物/办公桌整理/客厅装饰，提升居家幸福感，现代简约风通用,3.5,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/96f6661a-2e01-4c79-a8d8-d2aa15c8c608.jpg,0
104,0.8877184875710851,607136289526382,1 件白色塑料蛋黄分离器分隔器 - 用于烹饪和烘焙的易于使用的厨房小工具，非常适合分离蛋黄的白色和黄色部分，厨房工具 | 现代厨房用品 | 耐用塑料,1.75,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/3463a51d-205b-484e-9977-1c7f873e9996.jpg,0
105,0.8866881917968572,606818059308404,6/12pcs强力粘胶贴墙壁挂挂钩，厨房创意可爱挂勾无痕免打孔门后浴室粘钩,1.59,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/1d8f8023-3252-4bb9-92ff-5cc6c291c0c0.jpg,0
106,0.8864108988926329,607173870469523,"5/10/15pcs Magnetic Photo Frames with Black Border, Reusable 10.16x15.24 cm Magnetic Picture Frames Suitable for Refrigerators, Chalkboards, Metal Cabinets, Etc., Perfect Refrigerator Magnets for Displaying Photos",10.53,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/81eb981c-8511-458b-b558-3cb76f712d15.jpg,0
107,0.8854127761692057,606633778378166,2d flat unframed，定制文字/照片2D扁平画布海报，添加您的文字或图片，适合语录、照片打印，个性化礼品首选，带框墙艺，可上传自定义图文，2D扁平设计，完美装饰房间,2.44,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/653f17b1-815f-4daa-a07b-3c517d8ad6e4.jpg,0
108,0.8848265496515557,607506327813288,300张/6套 厨房防油蜡纸 食品包装纸 面包三明治汉堡薯条马卡龙包装蛋糕装饰厨房烘焙工具,8.51,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/69bb2666eea24d198c0fca91acd8d0b0-goods.jpeg,0
109,0.8793773612693577,607640813974063,1个6腔杏仁壳设计白色硅胶模具 法式慕斯蛋糕烘焙模具 巧克力甜点工具 手工皂塑形模具 烘焙用品,6.81,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/b11e0967f662450eadc901711d98e20c-goods.jpeg,0
110,0.8779635017388786,606708940258861,【2D Flat Acrylic】2D平面亚克力钥匙圈 - - 5件亚克力钥匙扣 万圣节 棺材幽灵 耳饰项链钥匙扣包包挂件配件 - 2D平面女士钥匙链,4.11,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/af031288b7a64facb45aa4fed516dbd5-goods.jpeg,0
111,0.8777407284548795,607363587239307,4pcs 冬季塔芙绒套件 新款简约纯色高品质塔芙绒套件，柔软亲肤 透气不闷热 可机洗水洗 打理简单 适用于卧室、客房、家居装饰、防褪色、防缩水、抗静电、点缀家居氛围，节日礼物（包含 被套*1+枕套*2+床单*1）不含芯,96.58,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/d4f1765d-17cf-4a32-8902-243e947abce5.jpg,0
112,0.8768053173143129,606651629278732,"1 Pack Fridge Magnets Featuring Mountain Village with Deer And Cabin in Landscape Painting Style, an Ideal Living Room Accent Piece — A Cozy Mountain Village Atmosphere Indoors",3.43,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/1415a405eb714b278c49db2da9bcbe09-goods.jpeg,0
113,0.8763691691379638,606931875925374,"Extra Large Multi-Color Foldable Laundry Basket Storage Bag - High-End Collapsible Fabric Basket for Bedroom, Bathroom, Dormitory Storage, Closet Organization, And Laundry (Space-Saving Design), Laundry Baskets",11.64,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/eb9d4b0a92964ce3963c332f07753ae4-goods.jpeg,0
114,0.8753689852666647,601103222312334,1套艺术展示木质挂牌带夹子，墙面装饰照片展示板，坚固悬挂板，卧室教室装饰装饰标志,3.67,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/0b9eb205a6a04a279a62c1ad24953247-goods.jpeg,0
115,0.8751757420588666,607239368721029,"Bohemian Privacy One-Way Mirror Film Suitable for Glass Doors & - Static Cling Window Sticker with PET Material, Thermal, Soundproofing & Glare for Home, Office, Glass Panels - & Stick Application",4.87,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/386e61c0-af44-4953-a7a0-9a37cae74d8e.jpg,0
116,0.8745585814101083,607211451459085,87pcs回流香锥套装 6种香型（檀香玫瑰/艾草/迷迭香等）瑜伽专用 适用于回流香炉底座 居家净化 办公家居空间净化 圣诞节平安夜万圣节感恩节礼物,4.05,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/664c81b5-c763-460b-8268-8fa583569eeb.jpg,0
117,0.8741299637697043,607386471383895,4/6/8片 现代简约风桌垫，2D平面印刷，11.81 X 17.72英寸，粉色纯色图案餐垫，厨房、餐厅、家居装饰、派个桌垫,9.11,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/ab81f51fc7e94899a6fe68d71f13473f-goods.jpeg,0
118,0.8730263119915972,606652434582444,A6贴纸照片收纳相册套装，2本，每本40页，尺寸13 X 16Cm，便携式收藏本，用于整理明信片、贴纸、照片和透明印章,10.65,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/71ab2213e95b442e83830a951e1625d5-goods.jpeg,0
119,0.8710445985670444,607131323475754,30 Oz双层真空保温不锈钢保温杯，带盖 – 2D印花不锈钢保温水杯，柔和的浅粉色背景上，均匀分布着一款精致的圆形白色点。便携可重复使用的运动水壶,16.33,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/148a7b496fca40969505daf39875314a-goods.jpeg,0
120,0.8697558381428806,607419354680461,22个圣诞节龙虾扣钥匙扣，滴油圣诞主题装饰品，圣诞老人圣诞树雪花背包装饰吊坠，圣诞派个伴手礼，圣诞袜小礼物，礼品包装盒装饰吊坠，DIY手工配饰节日生日礼品,7.45,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/b046ab83-f74d-4c6f-a567-227f39bcb0b5.jpg,0
121,0.8695535486729826,607560887307176,1件 给丈夫的生日纪念挂件,1.23,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/540f238253414e3cb722d701373a3307-goods.jpeg,0
122,0.868605173140069,607645243172914,2026新款阅读枕，人体工学轮廓阅读靠背垫，稳固脊柱支撑枕，带可拆卸可洗枕套，适用于卧室床阅读休闲,35.87,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/d17b4724d68d447da5df71bf19dfa68d-goods.jpeg,0
123,0.8674236171518415,606974825565441,白色卡纸袋礼品袋 便捷手拎袋 适合演出服饰包装、书籍资料手提袋、社团活动纪念袋、公司宣传资料袋、特色商品包装袋,16.76,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/eb9df353b18c4c27a2915baec585e03b-goods.jpeg,0
124,0.8666883613710737,606984891947050,10 件套长方形高端木质迷你小黑板-派对桌号标记留言展示板 食品标签标识牌 情人节婚礼生日派对装饰用品 烧烤烘焙标记工具,4.66,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/f9c1ed76-e0ed-444d-934e-43cd6801667f.jpg,0
125,0.866634987084199,606630154475334,2个黑色淋浴排水孔毛发过滤器，带防回流功能，阻挡异味排水过滤网，防止水流回流、恶臭和毛发堵塞，通用排水网，兼容4.83-9.91Cm排水管,16.04,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/c3116e1e48ce49eba3923f0d9b4cd467-goods.jpeg,0
126,0.8664221840708862,607278694529777,1件个性的化妆镜，黑色边框设计，波西米亚风格装饰镜，艺术墙面镜子，适用于客厅、浴室、梳妆台 、卧室 - 无需电源，独特造型 | 个性化梳妆台配件 | 装饰镜 | 浴室镜，父亲节，儿童节，生日礼物，化妆镜,20.19,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/c3bab92a791c4e30bd8c2551c642b33b-goods.jpeg,0
127,0.865880350699018,606907985160951,14pcs麻布椅背缎带，适用于婚礼装饰，天然黄麻蝴蝶结丝带，乡村风婚礼布置，农舍复古派个、接待、生日、周年庆宴会专用,8.95,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/8c03f84f87a04ed4ae977c35629b973e-goods.jpeg,0
128,0.8644426824451441,606717127532478,1pc，抽象几何球形印花桌旗，四季通用秋季桌旗，创意艺术风，长图印花桌布桌旗，清晰印花，家居装饰，适合玄关，餐厅，客厅布置，节庆聚会，酒店餐饮，48*13in/33*120cm，13*72in/33*183cm,4.75,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/b466bf88-26bd-4520-b2b8-ba4dba196419.jpg,0
129,0.8644396993600563,606801953134962,2件混合装 不锈钢虾线剔除刀+挂钩，龙眼去核，挖虾脑工具，专用剥虾壳去虾背工具，不锈钢去虾线神器，易清洁，厨房小工具 挂钩方便收纳,2.49,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/a7a7c844bdac4d129123a1fdd5273ef6-goods.jpeg,0
130,0.8621612037889979,607578000042981,不锈钢壁挂式架-厨房储物架-防锈耐用且易于清洁-可折叠节省空间设计-用于香料-炊具-家电-现代风格-厨房整理和储存-实用架NB47,23.08,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/266209eb-c0e3-487e-83e0-8387edaa7a51.jpg,0
131,0.8607466166556311,606734039005364,30个透明带圆顶盖塑料布菲杯，适用于彩虹蛋糕、水果、酸奶、慕斯、布丁、冰淇淋、节日派个和烘焙甜点,8.06,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/d209f51d-3a63-415f-a233-07ad654a4aa4.jpg,0
132,0.8606187889584425,606894362043138,一次性浴巾，23.62英寸 X 47.24英寸单次使用包装毛巾，适用于酒店和民宿，干湿两用,8.27,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/fancy/cd5af8fb-8ba4-45fe-b3fa-b0509a635c18.jpg,0
133,0.8597266136615793,607212525211384,12pcs金莲聚宝冰箱磁贴白板储物柜和洗碗机厨房装饰办公室和教室的装饰性冰箱贴纸给朋友家人和同事的完美礼物,4.63,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/f30995eb-ec43-4cc1-b604-f903edcd0351.jpg,0
134,0.8596974119572499,606688539163530,方形+圆形组合套装 圆形烩锅自助餐套装，方形不锈钢烩锅，适用于餐饮，自助餐托盘和保温器套装，带盖水盘，适用于派对婚礼活动，银色，可单独购买,111.25,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/4b2ab979-0a5d-4f09-ad44-9020ce597ce0.jpg,0
135,0.8595748391663987,606499443211601,2D 平面、2D 平面压克力装饰品 1 件/8 件可爱高尔夫球手，非常适合家庭、户外、客厅、节日装饰、收藏车辆和墙壁雕塑。送给朋友的最佳礼物选择,6.39,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/3b85223f-3e20-40cb-898e-893246b80f75.jpg,0
136,0.858543306067598,607395732410843,2D平面 亚克力卡通书本系列钥匙圈挂饰挂件，氛围感包包挂饰 日常迷你悬挂装饰,1.15,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/533765e1c0b34378b30f528245362ab8-goods.jpeg,0
137,0.858250130481366,607259434255619,6个装围巾挂环防滑腰带挂钩 - 领带、围巾、腰带、背心收纳整理器 - 衣柜储物架衣柜配件挂架，黑色,9.75,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/ba87e3a7-146b-445a-b5ce-3a522e35b7d4.jpg,0
138,0.8576563283597206,607384323911740,活力美甲主题抱枕套，17.72*17.72英寸（约45*45厘米）单只方形枕套（不含枕芯），柔软拉链设计，适用于沙发、卧室、休闲椅装饰，亦可用于露营旅行及节日家居装饰,3.97,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/10dd574429c640c79c92b6164b307fdb-goods.jpeg,0
139,0.8576344156142371,606029211353014,（2D平面）1件装 夜猫子 城市风沙发套，沙发防尘套 家具保护罩，卧室客厅家居装饰沙发罩沙发套,16.95,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/21137b28a04/764f8dff-5ccc-4b73-9e0c-95a35c4af4b8_1000x1000.jpeg,0
140,0.8547221297941234,606794705413030,"2D平面海报和画作 6件套 马卡龙色系花卉恐龙水彩帆布画 Core 2D平面无框墙 आर्ट, 可爱霸王龙 鳞龙 三角龙 植物 水果 蘑菇海报",8.74,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/5fe67ff2-4b00-4d2a-b6ad-301a5fa707c4.jpg,0
141,0.8546616442752171,607593300871491,现代波西米亚风叶子印花图案单人沙发套沙发罩高弹力弹力机洗沙发套，适用于圆形沙发、客厅卧室办公室餐厅厨房的礼物之选,12.53,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/8cb7ffc0b5c04215a05c7b62140f267a-goods.jpeg,0
142,0.8526934371664203,606665990623317,心形藤框珊瑚贝壳情侣海豚亚克力风铃 清新海洋风悬挂挂饰 户外门廊阳台庭院花园装饰挂件 治愈海边氛围感家居软装摆件 送给海洋海豚爱好者节日创意纪念礼物,2.85,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/fa56511c12c9490ba23c6ee4af529e4f-goods.jpeg,0
143,0.85218384355706,607138973900327,Home & Kitchen > Seasonal Décor > Candleholders2D 平面印刷蓝木纹木质壁架，壁挂式烛台壁灯座，悬浮展示搁板，用于摆放水晶、绿植，家居墙面装饰,10.4,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/4ddc9224-e2b5-45b4-b3fa-57331eb92573.jpg,0
144,0.8509059248394077,607495456131507,"2d flat，2件可爱小黑猫图案马桶冲水按钮 ，装饰性和功能性马桶水箱按压器，美甲保护器，非常适合浴室升级, 可作为圣诞节、生日、新年和情人节礼物",1.34,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/253b0377ca824597a6baadd8a760318c-goods.jpeg,0
145,0.8488227803632559,606801483410575,28x14CM 法式浅绿竖纹小花自粘悬挂装饰瓷砖，加厚乙烯基墙面瓷砖贴，防水可移除，即剥即贴加强粘性，适用于厨房浴室客厅书房橱柜免胶即贴不翘边 撕除不留胶 - Hanging Decorative Tiles,7.04,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/889cac46-009d-412a-9d14-b19179d7641e.jpg,0
146,0.8476448813480435,606660756121838,1件迷人的白色麋鹿桌跑道 - 圣诞节与冬季节日完美搭配，聚酯纤维，长方形，餐厅与入口装饰理想选择，48*13in/33*120cm，13*72in/33*183cm,6.1,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/892658eb-298a-459a-940f-644768725288.jpg,0
147,0.8475993654579074,607145349226537,2D平面，美丽小仙女多功能亚克力挂饰，适用于背包、车挂、钥匙链，家庭朋友礼物，生日礼物，复活节母亲节春夏装饰挂件,0.6,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/7781a6e159204d52b0ecf5a2f14fdb0c-goods.jpeg,0
148,0.8469929794492516,607291579440506,网眼洗衣袋，精细网眼洗衣袋，带拉链的精致洗衣袋，适用于内衣、文胸、袜子、内裤、旅行收纳,5.39,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/a9a90657371247f5b3183df4f5854812-goods.jpeg,0
149,0.8455586288715647,607362446384935,2D平面，1件装数学分数趣味梗亚克力桌面装饰，搭配几何公式符号手绘图案，印有理科幽默英文双关文案，简约黑白设计，适合教室、书房、办公桌摆放，送给数学老师、理科学生的搞怪创意礼品摆件,1.69,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/6b2a978b628c4372b42b60727acfb32e-goods.jpeg,0
150,0.8453858368842749,606812220825017,"Chocolate Drizzle Distressed Glow Eye Socket Skull Print Wooden Sign, 2D Flat Printing Merchandise Stacking Assorted Packaging Candies, Background Arrangement Cartoon Bats Distressed Scenery Pattern, No 3D Carved Shape, Halloween Dessert Store",1.03,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/2a6eaedb-d6c7-46de-9d0f-992aa096e1fe.jpg,0
151,0.8420614495239958,607095889989489,4件装冬季抱枕套，蓝色格纹雪人雪花圣诞树图案，拉链开合，可机洗，农舍风节日装饰靠垫套，适用于沙发卧室，单面印花，不含枕芯,10.59,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/7b9a896c-f7d2-4900-b30d-d8b1d5d4db1f.jpg,0
152,0.8410875671484802,606777793957495,2D平面 - 2D平面 - 2D平面 - 2D平面，[2D平面印刷] 1件超大尺寸 - 震撼的岩石墙纹景观 - 高清数码印刷巨型背景 - 涤纶 - 家居装饰 - 带免费悬挂夹,16.81,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/d55963f3f0f547a3b22586c4a3a21ad4-goods.jpeg,0
153,0.8406224542763686,606934291825056,"2D平面单片装 ""不要害怕，因为我与你同在"" 金属墙饰 经文标语 优雅家居装饰 宗教礼物 婚礼 迁房 周年纪念 客厅 办公室 卧室 墙牌 耐用金属装饰",12.98,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/45e578c7ce91425f982720a2f8274509-goods.jpeg,0
154,0.8394180089260596,606674983216866,"1 Pack Ceramic Fridge Magnet, Twin Tower Drawbridge Over Blue Water, Oil Painting Art Style, Office Desk Decor, Gift Option for Bridge Architecture Fans",5.64,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/5690255359a146ab8a83a0d1445a5759-goods.jpeg,0
155,0.837004992507243,607120854462457,二维平面，大天使亚克力雕像（1/4件装），适用于桌面与书架装饰，灵性圣洁天使雕像，复活节/母亲节/父亲节收藏级礼品，不规则造型桌面摆件，适用于家居、毕业典礼、毕业礼品套装，二维平面,2.63,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/c18b9493b0eb4f9fb29712073487c649-goods.jpeg,0
156,0.836806577873557,607129511553839,2D平面，1个装 家庭是生命和爱的起点 爱是永恒的 圣诞礼物 心形亚克力悬挂装饰品，家庭亚克力吊坠,0.94,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/7535389778ff4d30ba592c6a30180685-goods.jpeg,0
157,0.8366475926275562,607314530683584,15 pcs仿真假山灯塔叠石组合微缩模型摆件，模型屋家居庭院模型摆件，适合微景观造景模型/沙盘道具/拍摄道具/收藏爱好，树脂材质。,6.66,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/bab35e5815c64b4da98f1a45b61f9a7c-goods.jpeg,0
158,0.8327134465910518,606897247751884,3pcs 相同尺寸的手工编织方形储物篮，适合礼品包装，家居装饰篮，适用于露营、农场、花园、感恩节、毕业季礼物、圣诞节、复活节、春夏秋冬、婚礼和新年。,12.33,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/d0cf9919b2ac49bfb9e5f6805c8a47e7-goods.jpeg,0
159,0.8318359627478432,606850808444291,十字架饰品配件配件手链项链吊坠饰品配饰 男女通用气质百搭，日常出行宴会派对度假穿搭配饰，圣诞节 万圣节情人节 纪念日 生日等节日送家人朋友的理想礼物,2.76,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/5890398329574b9b8c8bf6b546bea2ec-goods.jpeg,0
160,0.8308488460018508,606726120145638,2D平面木框定制海报，个性化带框2D平面可定制帆布海报 - 定制情侣姓名爱心设计印刷品，海报和印刷品，绘画，墙壁艺术，个性化礼物，房间装饰，墙壁装饰，非常适合卧室装饰,7.42,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/09507458eaf349c8b36af2b7f38c5b56-goods.jpeg,0
161,0.8301268162339696,607627123776775,49件套（48个3D黑色PVC蝙蝠，用于万圣节装饰，以及1个挂钩）- 恐怖酒吧墙贴装饰 - 万圣节庆祝活动和独特物品的理想选择，营造恐怖酒吧氛围！,2.74,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/fe7c90bade014979ae041c53894105e6-goods.jpeg,0
162,0.8298922602639777,607566457349871,51pcs红蓝气球拱门套装——双层加厚5/10寸红色、蓝色、白色乳胶气球搭配装饰，色彩柔和清新，适用于樱桃主题生日派对、迎婴派对、夏日派对，新娘送礼会、情人节派对、订婚仪式、周年纪念及节日庆祝。适合拍照区、室内外派对场景布置，轻松营造派对氛围感,2.55,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/02ec1dc3de084836a05ebb2c9a82e214-goods.jpeg,0
163,0.8273600775718886,606801953189999,1个/1件PU皮革首饰盒，带拉链封口，柔软格纹内衬，便携旅行友好收纳——多功能方形设计，适用于家居与旅行，优雅桌面首饰盒，可收纳戒指、耳环、项链、手链等饰品,5.08,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/73a5e5ba-3a11-468c-b39d-b6016d7c75c6.jpg,0
