排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
85,1.0079164774692517,606891476373649,2D平面，1件亚克力家居装饰 - 优雅的金色小猪，表情丰富的眼睛，旋转运动，稳固的底座和开口硬币槽 - 新年、乔迁、生日的幸运财富吸引礼物 - 耐用的桌面装饰品（适合中国新年，节日装饰）- 可旋转设计，带有复杂的金色图案和光泽表面,1.23,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/20113bdf2c7e449cbfde08e1083ef2e8-goods.jpeg,18
86,1.0078722269902083,607186084319279,1 件可爱猫咪水龙头支架，带排水孔的海绵储物架，适用于浴室和厨房节省空间，排水架 |装饰储物|耐用海绵架、浴室收纳件和储物架,2.49,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/algo_framework/ImageCm2InAlgo/43d5367e-90d1-11f1-be35-0a580aa449f0.jpg,7
87,1.006763878266365,606786652320248,2条装航海贝壳图案厨房洗碗巾，海滩海岸风情“快乐如蛤蜊”主题擦手巾，趣味海洋格纹农舍风浴室家居装饰，towels,6.59,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/db5304520204441f8b68522fdc4d398b-goods.jpeg,0
88,1.005634306635368,607222323105446,2D平面1件装 大西洋蝠鲼 金属墙饰 海洋动物金属标牌 装饰 乡村海岸牌匾 独特海洋生物墙面装饰 家居客厅卧室办公室庭院室内外时尚礼物 海洋爱好者 迁居 生日,5.54,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/f6423560bffa42aeb008a25cc63d27f7-goods.jpeg,4
89,1.0039669830294422,607257756582834,127张 B-Tuan Fangdan Teen 2.0 个人卡和贴纸（55张个人卡和72张贴纸），是送给朋友的理想礼物,4.85,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/cbecf872-f90d-4440-93af-1eb703fd346b.jpg,89
90,0.9992630366907592,607693561521947,10个白色透气网眼欧根纱袋，透明抽绳袋，适用于婚礼礼品、珠宝包装、节日礼品、化妆品，多功能礼品袋,1.6,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/9d43c93c-ae74-48d0-9186-c0452578bb71.jpg,14
91,0.9989649867047499,607119780730956,鼠尾草香味香棒适合露营，冥想，积极，酒店，室内室外，户外，净化，香味 节日完美礼物,1.4,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/29d5e0a7-dfb8-4861-808a-72d0f1b4d67e.jpg,0
92,0.9988856213670041,607653430436540,1件复古磁性相框，可用来放置回忆照片冰箱磁铁，个性化电影条 | 个性化浪漫礼物，采用软磁材质，带有复古胶卷纹理，适合生日和周年纪念日，送给他/她,0.72,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/dd7e60bd955f456abb3d6073ce117418-goods.jpeg,9
93,0.9969066942142064,607255072236332,大容量衣物收纳袋 加固提手 可折叠拉链整理袋 适用于被褥、床上用品、衣柜、搬家与宿舍 床下储物,7.09,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/c8227e66-2229-43cc-b8d5-3b0af5a7bc24.jpg,0
94,0.9962815640107359,607113740923988,迷你3合1充气泵，可充电便携式电动打气泵，4.5 kPa超强吸排气，超小型充气泵，配5个气嘴，适用于充气床垫、泳圈、浮排等充气用品 。,10.76,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/c9023dcc-0ad9-4c13-9f83-52a1d524a371.jpg,10
95,0.9956235277190272,607322717919488,2D平面画，1件装无框竖版小猫海报 - 现代简约黑猫墙壁艺术，适用于客厅、卧室、厨房装饰，可重复悬挂的帆布画，适用于浴室、走廊，送给爱猫人士的生日礼物，装饰品，2D平面画,3.14,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/ef08a900-4f9d-41aa-81ec-c0910f6c1643.jpg,22
96,0.9933831134663584,606805577064875,5件套食品级硅胶烘焙工具组 - 耐高温刮刀与刷具组合，易清洁多功能厨具，适用于蛋糕装饰/烹饪/烧烤，是万圣节与圣诞节的理想赠礼,4.63,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/527998fe-a547-43a1-ae49-5bafd89bda32.jpg,0
97,0.9922270784681135,606832085009439,"1pc Vintage Sewing-Themed Round Refrigerator Magnets Suitable for Home, Office, Cabinet, Dishwasher - Decorative Holders with Retro Sewing Machine for Fridge, Craft Hobby Gift for Christmas, Easter, Ramadan Decorations, 2D Flat",1.74,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/cbd33efc4c01439bbd2874de83ff18d9-goods.jpeg,0
98,0.9867806426328105,606878591504742,20件装迷你坩埚壶套装，万圣节黑色女巫坩埚派个礼品与桌面装饰——新奇非食品接触道具，适用于恐怖主题派个、家居及桌面陈列,15.37,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/8a7cf12b25724e78a88017a62dfcad4a-goods.jpeg,0
99,0.9851613413105347,606989388238034,2D平面画，1张炫酷DJ猫咪海报 - 复古音乐墙壁艺术，适用于客厅、卧室、酒吧装饰，现代竖版DJ主题印刷品，舒适夜店休息室装饰，适合宿舍，春夏礼物，为音乐爱好者准备的温馨帆布画，2D平面画,4.28,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/d0fe4f01be8545bdb63487e736c14dc0-goods.jpeg,37
100,0.981263715688195,607427273586199,大容量拉面碗餐具套装（带盖)，微波炉及洗碗机适用，双耳隔热汤碗，家用宿舍便当盒，适用于拉面、汤品及意面,2.61,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/3290883ee37a415a876ec75ddf2b6947-goods.jpeg,12
101,0.9802650841679933,607557867396973,2个装葡萄酒瓶架，个性化单瓶葡萄酒架，桌面展示架，自平衡台面葡萄酒架，餐桌收纳整理架,21.03,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/07a03f0414b14c6a9101c883dcab1157-goods.jpeg,0
102,0.9788639754820112,607251850957300,1PC 有趣的圣诞驯鹿卫生间贴画，驯鹿阅读报纸式卫生间装饰品，易于安装的自粘式PVC墙贴，适用于浴室马桶盖圣诞装饰贴花,1.19,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/e4b2665074f24a3893625e54b09b8d66-goods.jpeg,0
103,0.9767465099527668,606600492336853,51只装马芬纸杯 纸杯蛋糕衬垫 烘焙杯托 马芬盒 蛋糕杯 DIY蛋糕工具 厨房烘焙用品,2.37,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/2024-10-03/1727963459133-5c717d393dd742e7a6cd6ae1db65ef2b-goods.jpeg,2
104,0.9765840909399094,606526219648073,"1pc，无框，2D flat,秋日湖景风景画，复古乡村农舍风格，秋季墙面装饰画，，有趣的帆布画墙壁装饰，适合餐厅酒店办公室，家庭客厅卧室浴室，房间装饰艺术品帆布墙艺术海报，异想天开，完美的创意礼物",5.84,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/129a65c6-ae1a-4f81-adcf-37a144762ce6.jpg,12
105,0.976354765582488,607479886913461,装饰抱枕套，45.72×45.72厘米双面印花，1件装，绣有白南瓜图案，适用于米色沙发场景，优质材质，为家居装饰增添雅致,2.99,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/11f2f219a997436ba384e60ff68d5850-goods.jpeg,7
106,0.9760183560306879,607245408525049,"1pc Four Seasons Suitable Flannel Blanket Autumn Leaves Pattern Print Design Great Gift for Family, Friends, Lovers And Relatives for Home, Living Room, Office & Outdoor Occasions Machine Washable",7.24,家居厨房用品,毯子,https://img.kwcdn.com/product/open/1fdcfa25a345417abe168038334c0676-goods.jpeg,0
107,0.9757356586811703,607428011756758,家居好物杏语沙发套，高弹全包布艺沙发罩，防滑耐磨家具保护套，多尺寸通用单人 / 双人 / 三人 / 四人沙发套，四季透气居家软装防尘罩，易拆装可水洗旧沙发翻新套,26.85,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/762c9dc96fab4d1ca31aa3ed979f17d0-goods.jpeg,0
108,0.9755191399156142,601104096472202,2件套，墙面装饰画，复古海报，极简线条艺术印刷品，田园风格现代植物帆布画，客厅装饰，卧室美学设计，朋友礼物，乔迁礼物，无框,8.63,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/4a0f0bd299e44e02a0035509be2e7350-goods.jpeg,28
109,0.9754005410164456,605537370477744,2D平面圆形木板标牌，有关神圣家庭的复古木板牌匾，圣母玛利亚约瑟夫和耶稣装饰牌，适合客厅装饰、书房装饰、餐厅装饰或礼物。 Chinese,2.42,家居厨房用品,节日饰品,https://img.kwcdn.com/product/21137b205b4/697a1af9-e8f4-4dc7-8350-1533068e329a_800x800.jpeg,64
110,0.9748311374963015,606952881004638,4pc几何腰枕套，棋盘、方格条纹、波点图案，拉链闭合，装饰枕套|矩形枕套，长方形枕套，靠腰枕套，腰枕支撑，枕头枕套，适合沙发 床 客厅 卧室等，适用于各种房型-不含枕芯,5.83,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/3c706b8ce1b44ab386d256791c8bc560-goods.jpeg,14
111,0.9744590729224692,607199036319747,108个蓝色黑色金属蓝色银色乳胶气球花环拱门套装，10英寸，5英寸，适用于生日派个、男士生日派个装饰、毕业典礼、迎婴派个、父亲节、新年、毕业季,11.04,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/c1592863-c9be-494d-a1e3-faf496a13878.jpg,21
112,0.9738826934142861,607389692612041,2D平面旋转亚克力桌面装饰品 - 优雅互锁环设计，360°旋转底座，母亲节父亲节礼物现代家居摆件，1个,1.68,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/2872ca04-2848-43f5-9e32-348938b6c7cb.jpg,0
113,0.972709272192005,606471525913089,2D graphic design2D平面，1件，迷人波希米亚风格海鸥木质标志牌 8x8英寸 带框 海洋鸟类海滩场景 可爱野生动物浴室装饰，农舍桌面完美装饰品，节日礼物首选，2D平面,4.42,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/bcca250e-ef89-4309-85ef-d3704112564d.jpg,1
114,0.9726102440902168,606725717470633,一套3件极简主义金属墙 आर्ट，包含抽象线条描绘的女性图案，非常适合装饰您的厨房、浴室或客厅，有黑色可选，展示背部和手部.,12.12,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/ba496ca1e7374492b0ebbbed3cfc6853-goods.jpeg,8
115,0.9720130643850087,601104825976906,"定制您喜欢的图片帆布装饰画带框，定制，1pc有框、品质有保障，艺术品，壁画，彩色冲印，照片,相框照片板，功能防水，耐腐蚀，高还原独一无二，个性化装框帆布印刷品，个性化艺术装饰画,定制墙壁装饰画海报壁画。",16.72,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/acea9374-b085-432c-942e-e17677219057.jpg,4
116,0.9718395970653454,606953753420960,"2/3 Printed Durable Quilted Bedspread Set, Dark Backdrop with Floating Numeric Light Spots And Deep Curtains, 1 Bedspread And 1/2 Pillowcases (Pillow Inserts Not Included), for Home And Dorm, Breathable And Easy to Care for",11.04,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/587c5470-37b2-43f7-ad47-5b41887ae81c.jpg,0
117,0.9710987471582624,606107728743830,1个越野磁性冰箱贴，适用于家庭、办公室、橱柜、洗碗机——坚固圆形亚克力磁铁，带探险主题装饰，耐用，适用于冰箱、门、搁架及节日装饰，2D平面款,2.26,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/f860903f922c41f898f3f52ede9a9005-goods.jpeg,0
118,0.9698344608489032,607442171750096,二维平面，1件装西部女牛仔 - 复古竖版无框画，适用于客厅与酒吧装饰，四位戴牛仔帽手持酒杯的女性，充满活力的民间艺术香槟主题，自带背胶可悬挂，/也适用于办公室，二维平面,4.61,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/2123a62d0c/3e3dffc0-3f65-49a6-a4cb-e47edd9a34cc_1323x1323.jpeg,81
119,0.9695259284267816,606631228188711,1件现代灰色沙发套，适用于双人/两座沙发 - 柔软透气纹理罩套，带松紧弹性贴合，可机洗 - 单件，适用于客厅与书房装饰，适合大多数沙发，2D平面款,48.71,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/82c9a3b28f454a8cb6852ce842024c83-goods.jpeg,0
120,0.9689957295139071,606644515787109,1件款式大小随机发货千鸟格收纳袋，防尘双拉链设计，带把手的厚被子、外套整理袋，衣柜储物容器，美观实用，床下存储,3.76,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/algo_check/auto/de466c1da3cefdf5924fc07c23b88e49_1750254851971.jpg,7
121,0.9669289389726227,606664312894889,2D平面画作，1件现代波西米亚简约竖版无框帆布墙壁艺术海报 - 抽象风格，适用于多种尺寸，适用于客厅、卧室、厨房、办公室、咖啡馆，可作桌面摆件或悬挂装饰画，复古海报装饰品，2D平面,4.15,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/e5941064-8590-4813-87f4-ed34ebc45ed3.jpg,181
122,0.9668896487300506,607663496752137,2个 耐用运动水壶 - 40oz 超大容量、耐高温、适合返校、运动、户外和家庭使用，适合作为便携式杯露营，完美的圣诞礼物 (黑色）,12.08,家居厨房用品,杯具,https://img.kwcdn.com/product/fancy/00576fcf-5c77-46ae-acbc-f0269ccdf47a.jpg,2
123,0.9655545649301358,607233328953150,1个迷你全地形车与雪地摩托磁性冰箱贴，适用于厨房、探险主题冰箱装饰，采用ATV主题设计，耐用亚克力长方形磁铁，用于家居装饰，适用于厨房和家居装饰，节日礼物，2D平面款,1.55,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/010eabd20703416bb5635035d720efab-goods.jpeg,0
124,0.9645506589545744,607070791239620,5卷60只紫色防漏平口垃圾袋，适用于家庭、厨房、办公室及户外清洁！多用途垃圾袋，适用于家庭、厨房、办公室、学校、户外 - 紫色，办公用品-万圣节礼物、圣诞节礼物,6.55,家居厨房用品,清洁用品,https://img.kwcdn.com/product/fancy/0901d531-3ccb-481b-bf14-35af267d0509.jpg,0
125,0.9642472379173723,607470223227639,4pcs 2D printing 复古水彩枫叶秋日感恩节装饰抱枕套 米黄色做旧风格枫叶 2d平面印刷单面印刷柔软面料拉链闭合可机洗 适用于家居厨房沙发客厅卧室户外床品装饰靠垫套 无枕芯 家用抱枕 装饰抱枕 节假日抱枕 最好的节日礼物,6.69,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/6704ffd169874277b51ad421b8adf9e4-goods.jpeg,0
126,0.9633614801112867,607061798693273,手绘复古树脂猫头鹰雕像 - 弹奏钢琴的猫头鹰摆件，带钢琴细节，适用于家庭、办公室、婚礼装饰，桌面鸟类雕塑，赠予钢琴爱好者与猫头鹰收藏家的复古音乐装饰品,9.77,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/8595a3db55064f4a834510c7fc6d90da-goods.jpeg,0
127,0.9593503871208429,605890983868006,2D平面，2D平面，装饰墙饰，复古印花，来自Momoyogusa的花卉设计，日式装饰艺术，瓦舍（Wabi-Sabi）风格，Japandi和浮世绘（Ukiyo-E）艺术复制品，非常适合卧室或客厅装饰,3.81,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/9b2d1cf90c074b679560922715aadc2d-goods.jpeg,38
128,0.9561649068693412,606662769394551,16件装女士一次性SPA浴袍，可调节闭合，不用毛巾，蒸汽浴室浴袍（白色）,16.71,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/3b3505be396a4f5abe6480240a9c4e89-goods.jpeg,5
129,0.9561331399821923,607490288807646,2个装皂液器套装，浴室厨房洗碗皂液器，12盎司洗发水和护发素分配器，可再填充空瓶，带漏斗，现代优雅家居装饰,5.01,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/7f926da8-a4a9-4b5b-baed-407811da01fd.jpg,9
130,0.95598218336589,607607662188121,1pc 装饰墙贴开关贴，Wall stickers，Merry Christmas，自粘防水可移除贴纸，搞怪记得关灯提示牌圣诞老人图案，适用于派个装饰、家居装饰、厨房装饰、客厅装饰、卧室装饰等,0.71,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7c65fda3-bb57-4ded-a330-e4ad12a5a867.jpg,0
131,0.9541894179325542,607183131477458,1件装磁帘，用于窗帘的窗帘固定物，用于波西米亚卧室装饰的木珠窗帘架，婴儿托儿所装饰，农舍装饰,3.6,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/3728dd46-0eff-4333-8e76-195df3f205b9.jpg,2
132,0.9537306620733408,606662769359076,8件（4对）窗帘夹套装 | 优质金属材质，安装简便且牢固耐用——家居必备配件,1.72,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/b344611ac43b410cb302420bdc4cef79-goods.jpeg,11
133,0.9511884794778294,606669882921618,汽车头枕，腰部支撑，驾驶腰垫，床头阅读枕，适合坐姿，腰椎支撑和颈椎支撑床头枕，适合躺卧、玩耍、休息、在沙发上或在地板上看电视,11.69,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/b4873ddc-30b5-48fe-bf74-ff8f5573c2d0.jpg,0
134,0.9506605868792739,607449956364062,4PCS抱枕套 橙白简约南瓜秋季感恩节装饰 乡村风南瓜枫叶花卉印花 客厅沙发靠垫套 单面印刷 亲肤柔软 拉链闭合可机洗 适用于家居厨房沙发 客厅 卧室 户外 床品装饰 无枕芯 最好的礼物 家用抱枕装饰 沙发床上装饰抱枕,6.53,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/26a24c54c62b4b4d8a9147b7102126fb-goods.jpeg,0
135,0.9505883385061807,607078710120040,"1件2D平面图案,圣诞窗贴玻璃静电贴纸，窗贴，玻璃贴画，窗户贴花圣诞老人圣诞树礼盒图案玻璃贴膜拆卸，易于安装，适用于浴室、厨房、办公室、家居装饰防水贴纸、浴室窗户装饰、婚礼和派个、装饰门窗、圣诞节玻璃窗户装饰贴纸 个面打印-玻璃贴膜",2.28,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/55ad703525a8411f84719eadaa6ada94-goods.jpeg,0
136,0.9503906428268962,607041934434073,100%纯棉床笠，方格几何图案床垫套，全包边松紧带深口袋床单，白色和灰色可选，可以机器洗 卧室适用(不含枕套),28.15,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/30472a6a-aa82-423a-880a-20c693471fbf.jpg,0
137,0.9501078661872048,606354102149952,2D，1PC，上传你喜欢的照片来定制，1件定制照片帆布印刷，个人化自定义壁画带框架，适合客厅，卧室，办公室装饰，婚礼，周年纪念日，节日，室内外使用的独特礼物，帆布墙艺术准备好挂，可选多种尺寸,10.67,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/0bd45435-3b1f-43cc-8463-02e1e1df23a8.jpg,5
138,0.9497842789890024,607126625869746,静电条纹免胶磨砂玻璃贴膜，半透明条纹设计，适配办公室移门、玻璃隔断、窗户，兼具防撞腰线功能。无需胶水，静电吸附安装便捷，可自由裁剪，透光柔和不遮挡采光，质感高档，粘贴牢固可重复使用，撕除不留胶痕、不伤玻璃，提升办公空间格调,3.63,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/cba6a0b5-4f43-49d0-8272-692573d7b14c.jpg,63
139,0.9489876573152105,607495993021387,2D平面-2件个面印刷复古棕色调水彩花卉枕套，柔软且朦胧的破损墨水花卉图案，营造出柔和的中世纪氛围，适用于复古、法式及田园风格的家居装饰品，采用2D平面印刷工艺，不含枕芯,5.71,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/c6c10e90-a0c9-4e2e-8179-4e3bb4798821.jpg,18
140,0.9487430112113303,607669536580973,2 /3 件 棒球帽清洗笼，带内置支撑框架与拉链网布洗衣袋的可重复使用帽子清洗保护套，洗衣机用防变形帽子固定架，家用洗衣清洁配件,14.31,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/8124a873e6e64d8ca82e173bcbd7e8ce-goods.jpeg,3
141,0.9480217213091696,607228631341835,Patchwork Plaid Blanket with Rustic Red Blue Orange Pattern for Cozy Nap Indoor Use Adult Gift for Thanksgiving And Holiday Season,10.4,家居厨房用品,毯子,https://img.kwcdn.com/product/open/383564fd3c4a4f169c1edcd0db81c5b8-goods.jpeg,0
142,0.9474270877489777,605600989689535,2根便携式晾衣绳 - 升级加厚防滑防风晾衣绳 - 室内外通用 - 适合露营、旅行和居家 - 徒步旅行者和露营者的完美礼物,2.01,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/925cd6f6318e4d30bfb714620c4c6de9-goods.jpeg,25
143,0.9451621384692164,606805174366202,18个可爱彩色收纳篮，大容量便携式整理盒，适用于文具、杂物和小物件，迷你桌面装饰篮，适用于办公用品和书架（每种颜色22.86Cm），书架收纳篮,21.0,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/a68c6ac7-241d-4de9-89ef-66e4885e2ee1.jpg,0
144,0.9450449634193437,605503077894423,1pc 新款 2D 平面印刷 黑棕线条叶丛创意桌旗 四季通用 黑棕线条风格 文艺氛围 黑棕配色 聚酯纤维 适用于节日派个，家具商铺、书桌 餐桌装饰，礼物赠送,1.7,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/20c18c2b0e0c4c0390ac787253630e5c-goods.jpeg,29
145,0.9429876359914083,606632033521107,JIT 2PC 抱枕套，2件装，扁平款式 南瓜图案，浅米色底，点缀橙白南瓜，暖色调 适合感恩节季节装饰,7.61,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/0ece170a1c1e490ca281a1565ae0d800-goods.jpeg,21
146,0.9417607105681052,606662366733111,2pcs 个面印刷 米灰乡村复古格纹，抱枕套、靠垫套，客厅软装搭配，四季居家装饰，2D 平面印刷，不含枕芯 jit,5.07,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/98939bb8a12e4d4ba6a892e9725d7587-goods.jpeg,0
147,0.9415158005941797,607384458069647,2D Flat，一件小鸟暖心寄语圆形装饰挂牌，相拥小鸟搭配花草爱心图案与治愈英文文案，画风温柔细腻，适合卧室、花园、客厅、温馨小屋，烘托治愈舒缓的氛围感墙面装饰。,1.31,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/c641e9f2-b0a0-4cf7-aa87-593c82f6fbc3.jpg,3
148,0.9397227507882498,607549680141405,2026年新升级的多功能人体工学枕头，适合睡觉、阅读、坐着和躺着的颈部支撑枕，带可拆洗的外套，是送给家人和朋友的完美礼物,34.84,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/ae18067815914291af67b92cc7bde82f-goods.jpeg,0
149,0.9391500194871438,606948518931552,抽屉柜子的垫子无纺布材质可根据需要的尺寸随意裁剪,8.56,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/fancy/860db0d9-586a-4567-b4f2-1884c895d886.jpg,0
150,0.9388457759700015,607334529097009,2D平面亚克力龙带发光球摆件设计 - 波西米亚幻想龙像，浓郁棕蓝色设计，无需电源，家居办公桌面装饰，理想礼物送给幻想爱好者、父亲节、母亲节，龙主题摆件，波西米亚风格，鲜艳色彩,1.96,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/66d2a1cc4e2e44c79f737c3afde5a59c-goods.jpeg,0
151,0.9371105758487747,607693561545172,"1卷彩色小鸟主题PVC窗膜, 静电粘附装饰玻璃贴纸，适用于家居、办公室、厨房、浴室 - 隐私与光线过滤",2.83,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/algo_check/auto/ac6ff7086f8c1d8b1e6456a3417366ec_1732262299926.jpg,15
152,0.9368690480493126,607172394103349,59件装蜘蛛主题气球套装，含25.4厘米黑色、银色、红色及蓝色气球 | 适用于迎婴派对、蜘蛛主题生日派对装饰、房间背景布置、圣诞节与万圣节派对装饰,3.9,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/170e655bf57647acbe2c25d8aba1b9ee-goods.jpeg,10
153,0.9365487283423592,606934560301392,4件装秋日枫叶黑猫南瓜抱枕套 复古万圣节温馨沙发装饰靠枕，单面方形聚酯枕套现代沙发装饰，适合全季节室内/户外使用，送礼,8.33,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/2dbfda2f74ff466ca77125418e6df36e-goods.jpeg,4
154,0.9364312519057791,606034261287847,2D平面画作，2D平面画作，三幅带框艺术品套装，描绘柠檬树林，非常适合沿海主题装饰。这些帆布画展示地中海风格，非常适合现代家居装饰，包括客厅、卧室。,27.98,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/739104c534da482f9c6a48809f028def-goods.jpeg,1
155,0.9337865584463005,606042297606386,速效塑料泛黄去除剂，修复焕新泛黄空调，美白塑料面板，修复马桶表面，多功能泛黄去除剂,2.72,家居厨房用品,清洁用品,https://img.kwcdn.com/product/open/8e42ddc2a37a43aa807ad07f1076fd45-goods.jpeg,0
156,0.9331871008733436,606899932129116,10件便携式定制旅行配件收纳盒，迷你珠宝配件收纳盒，戒指、耳环、项链首饰整理盒，圣诞节、母亲节、婚礼伴娘的完美礼物！首饰盒,34.93,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/57572bae-4ef3-42f5-ada9-15f5fa0551a7.jpg,0
157,0.9324601686425058,607523373466692,2D平面定制照片帆布画 1件装 - 可根据您提供的图片进行个性化制作，上传您的照片，适用于客厅、卧室装饰，现代肖像墙画，可作为家庭礼物、婚礼礼物、宠物肖像，上传您的图片,2.54,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/560ba3af-c8df-4045-b75a-1b987ee35812.jpg,0
158,0.931058540164071,607225007435257,鞋盒，透明盖鞋子收纳箱，可调节隔板，防尘大容量，可容纳多达16双鞋，可折叠，透明盖，加固把手，适合运动鞋、靴子及高跟鞋，适用于衣柜、玄关及卧室收纳,17.94,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/4e3c6b95-d616-478b-a92b-64a6a94310c2.jpg,5
159,0.9310497398225761,605756950702659,1pc桌旗，夏季复古中世纪几何桌布 - 抽象青蓝和粉红格子设计印花图案桌布，生日派对装饰，非常适合春夏季厨房装饰，户外花园派对装饰；餐厅装饰桌布，房间宴会装饰用品,2.19,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/b0145a6bfcfc4fd5a23b7488a211e607-goods.jpeg,0
160,0.9303190971510393,606696592249617,1PC秋冬加厚保暖仿兔毛床笠（不含枕套）加绒加厚床垫保护套 360°全包裹防滑床单 柔软亲肤吸湿透气 可机洗 适配各类床垫尺寸 多种颜色和尺寸可选，适用于家庭、宿舍及酒店使用 感恩节圣诞节礼物,33.67,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/2ddb37ce-e94f-45f0-8c0d-a1b6c48b82c4.jpg,2
161,0.9274841265395107,607694232616571,56件套（28个底托+28个盖子）3.4盎司心形迷你面包模具，带盖迷你蛋糕模具，一次性小蛋糕模具，烘焙杯，松饼烤盘，蛋糕杯，适用于派对、婚礼、生日、圣诞节、新年快乐、情人节,15.62,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/aee3ec05cf4449ea97e25e270eaa66c2-goods.jpeg,0
162,0.9271805282119244,607163871280687,"2D Flat 4pcs - Rustic Lemon Blossom Beige Circular Placemats Suitable for Parties, Home Use, Themed Restaurants, Halloween, And Christmas Decorations. Ideal for Both Indoor And Outdoor Use",4.98,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/4869d9bb44064fc6878e7f92ed83ed69-goods.jpeg,0
163,0.9256003299182041,601099819976169,创意破墙海底世界卧室玄关宿舍家居装饰墙贴贴纸自粘墙贴,3.98,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/48ced8aa-b06d-457a-8c8a-850e5b38a0f5.jpg,0
