排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
81,0.971882743468744,601104657312469,1PC 2D Flat 抽象情侣艺术版画 现代爱情插画海报 无框帆布印刷 浪漫墙壁艺术 多种尺寸可选 适用于房间装饰 卧室 浴室 客厅 厨房 走廊 家居装饰 公寓装饰 即挂即用 背景壁画,2.64,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/e35a356dd42d46e7802ab53347dcb132-goods.jpeg,4
82,0.9689957295139071,606644515787109,1件款式大小随机发货千鸟格收纳袋，防尘双拉链设计，带把手的厚被子、外套整理袋，衣柜储物容器，美观实用，床下存储,3.76,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/algo_check/auto/de466c1da3cefdf5924fc07c23b88e49_1750254851971.jpg,7
83,0.9656925834447023,607653833085849,黄铜做旧微缩仿真大灰狼狼王模型假山盆景鱼缸沙盘微景观造景摆件，威猛狼兽小雕像迷你金属收藏品，微缩沙盘盆景配件,4.79,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/ff79fd92-2d55-4a5d-9563-9d4434a6f698.jpg,21
84,0.9642472379173723,607470223227639,4pcs 2D printing 复古水彩枫叶秋日感恩节装饰抱枕套 米黄色做旧风格枫叶 2d平面印刷单面印刷柔软面料拉链闭合可机洗 适用于家居厨房沙发客厅卧室户外床品装饰靠垫套 无枕芯 家用抱枕 装饰抱枕 节假日抱枕 最好的节日礼物,6.69,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/6704ffd169874277b51ad421b8adf9e4-goods.jpeg,0
85,0.9609012983261361,606638073329365,创意红球抓取游戏，万圣节、圣诞节派对游戏及派对用品，适用于圣诞、新年、情人节等节日派对活动,1.29,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/75dfea5c-e637-4c4e-8ba6-5205740aba2e.jpg,13
86,0.9583328020735066,606719275009872,一套42个白色和银色气球，尺寸为10到30.48厘米，包含金属银色亮片气球，非常适合装饰生日派个、婚礼、周年纪念日和新年庆祝活动,3.18,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/8b8a6bb4-447c-4244-bb98-ab1ec5fb7414.jpg,2
87,0.9562115013199514,605961246856338,"2D Flat, Pendants, Drops And Finials, European Style Kitchen Key Hook Wooden Multifunctional Home Key Rack, with 4pcs Metal Hooks, Wall Decoration, Porch Decoration, Room Decoration, Villa Decoration, All-Season Home Decor",8.56,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/8905248904cf47919e658d9fb716e439-goods.jpeg,3
88,0.9561351908901162,606940465829575,"1pc, 橙棕圆点叠加印花图案桌旗，秋季桌旗，现代极简风格，印花桌布桌旗，长图印花清晰亮丽，家居装饰，适合节庆聚会、餐桌与客厅装饰，48*13in/33*120cm，13*72in/33*183cm",4.62,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/bbb2d516-6096-4697-95a9-4aed56227a36.jpg,3
89,0.9556949929895651,607128639130874,1个壁挂式拖把和扫帚架，升级版防滑扫帚挂架，带5个架和4个挂钩，自粘免打孔工具收纳整理架，实用墙壁置物架，适用于厨房、洗衣房、花园、车库和家庭清洁工具，多功能挂钩,15.75,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/f12d721fcf1a4e98a70bc79bbbc71773-goods.jpeg,1
90,0.9532721177831797,606290331959060,4pcs，2D平面印花，美式清新蓝调花卉抱枕套 家居沙发装饰靠枕套 家居装饰节日装饰靠枕套、汽车和卧室床头、客厅沙发装饰抱枕套，聚酯纤维，拉链开合，非刺绣工艺。（不含填充物）,10.82,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/4332feac7e544812a303a7a2a5dab692-goods.jpeg,9
91,0.9527596194576298,606731690181228,三件套漏斗，塑料漏斗套装，大、中、小号厨房漏斗，用于灌瓶，食品级烹饪漏斗套装，油漏斗，厨房用品，烘焙工具,2.79,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/2024-05-28/1716883177145-4f8c72fbd240467da57e576b3083e71c-goods.jpeg,46
92,0.9523411607311534,607247019125129,1pc手持烫衣板，迷你熨衣板，挂烫机垫板，耐高温小型衣服隔热熨烫垫 挂烫机专用迷你烫台,2.96,家居厨房用品,熨烫机,https://img.kwcdn.com/product/fancy/4d428a31-ba73-4632-9c4b-b46dd73c2d11.jpg,1
93,0.9501078661872048,606354102149952,2D，1PC，上传你喜欢的照片来定制，1件定制照片帆布印刷，个人化自定义壁画带框架，适合客厅，卧室，办公室装饰，婚礼，周年纪念日，节日，室内外使用的独特礼物，帆布墙艺术准备好挂，可选多种尺寸,10.67,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/0bd45435-3b1f-43cc-8463-02e1e1df23a8.jpg,5
94,0.9487430112113303,607669536580973,2 /3 件 棒球帽清洗笼，带内置支撑框架与拉链网布洗衣袋的可重复使用帽子清洗保护套，洗衣机用防变形帽子固定架，家用洗衣清洁配件,14.31,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/8124a873e6e64d8ca82e173bcbd7e8ce-goods.jpeg,3
95,0.9474270877489777,605600989689535,2根便携式晾衣绳 - 升级加厚防滑防风晾衣绳 - 室内外通用 - 适合露营、旅行和居家 - 徒步旅行者和露营者的完美礼物,2.01,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/925cd6f6318e4d30bfb714620c4c6de9-goods.jpeg,25
96,0.9458228513373246,607035357812608,2D平面，1件2D平面可旋转亚克力桌面解压摆件，详细解剖模型人头骨，适用于办公室展示、学习辅助、冥想收藏品，2D平面,2.03,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/317e2e67-c164-4a81-a31b-77f1e8e19e55.jpg,13
97,0.9451621384692164,606805174366202,18个可爱彩色收纳篮，大容量便携式整理盒，适用于文具、杂物和小物件，迷你桌面装饰篮，适用于办公用品和书架（每种颜色22.86Cm），书架收纳篮,21.0,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/a68c6ac7-241d-4de9-89ef-66e4885e2ee1.jpg,0
98,0.9450449634193437,605503077894423,1pc 新款 2D 平面印刷 黑棕线条叶丛创意桌旗 四季通用 黑棕线条风格 文艺氛围 黑棕配色 聚酯纤维 适用于节日派个，家具商铺、书桌 餐桌装饰，礼物赠送,1.7,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/20c18c2b0e0c4c0390ac787253630e5c-goods.jpeg,29
99,0.9391500194871438,606948518931552,抽屉柜子的垫子无纺布材质可根据需要的尺寸随意裁剪,8.56,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/fancy/860db0d9-586a-4567-b4f2-1884c895d886.jpg,0
100,0.9379297138870742,606954424483712,106件海军蓝珍珠白金属金色乳胶气球花环拱门套装，金色亮片气球，适用于生日派对，派对气球、毕业季，迎婴派对，海洋风格婚礼装饰，独立日，周年纪念日庆典，毕业派对，淋浴派对装饰，家居装饰、房间装饰、聚会用品装饰、圣诞节、新年。,4.53,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/f14be3b5-80c5-47b7-8cbe-a72b70f279c0.jpg,82
101,0.9364312519057791,606034261287847,2D平面画作，2D平面画作，三幅带框艺术品套装，描绘柠檬树林，非常适合沿海主题装饰。这些帆布画展示地中海风格，非常适合现代家居装饰，包括客厅、卧室。,27.98,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/739104c534da482f9c6a48809f028def-goods.jpeg,1
102,0.9361697811392353,607379894706384,"BR BOQI 2pcs Large Size Wooden Wall Shelf, Easy to Install, Suitable for Any Home Decor, Wall Storage, Perfect for Small Spaces, Display for Books And Decorative Items",11.22,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/5b1ced75426c4a1caa21d1bfc36e5ce1-goods.jpeg,7
103,0.9314493343861641,607436534593945,2件装，秋季农舍风灯芯绒条纹装饰抱枕套，16X16/18X18/20X20英寸，柔软波西米亚复古抱枕套，适用于客厅、卧室、沙发家居装饰，个面节日枕头，条纹经典图案，不含枕芯,6.7,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/1da00f11-ddbe-4ef0-80bb-46cf5e967f87.jpg,73
104,0.9310497398225761,605756950702659,1pc桌旗，夏季复古中世纪几何桌布 - 抽象青蓝和粉红格子设计印花图案桌布，生日派对装饰，非常适合春夏季厨房装饰，户外花园派对装饰；餐厅装饰桌布，房间宴会装饰用品,2.19,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/b0145a6bfcfc4fd5a23b7488a211e607-goods.jpeg,0
105,0.9303391096923199,606633912538278,便携式USB香薰加湿器，无香精雾，适合普通肌肤，USB供电卧室、客厅、办公室、汽车，带USB电源供电的氛围灯，不含电池的加湿器,4.5,家居厨房用品,空气净化器,https://img.kwcdn.com/product/open/8d642465b0c44afb9c761823fc24766f-goods.jpeg,29
106,0.9288252395389627,605829847705826,2D平面，2D平面，1件无框黑白墙 आर्ट，描绘西部牛仔女郎，时尚海报帆布印刷品，简约时尚美学，非常适合宿舍、公寓、客厅、卧室的复古装饰,1.67,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/699b993f93134dbca42084db681e0fcc-goods.jpeg,5
107,0.9277486634503616,607209438161266,8件装 衣柜整理必备大容量网眼拉链收纳袋，有效防尘防潮，容纳衣物以及床上用品，通透外观便于快速找寻物品，优化居家收纳,2.69,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/a26bd5a36357444ca3fe4c982efab5e7-goods.jpeg,11
108,0.9256003299182041,601099819976169,创意破墙海底世界卧室玄关宿舍家居装饰墙贴贴纸自粘墙贴,3.98,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/48ced8aa-b06d-457a-8c8a-850e5b38a0f5.jpg,0
109,0.923764256151034,606873088536729,现代倒角相框带贴片，优雅黑色/白色/银色/金色相框，适用于墙壁和桌面装饰，适合3.5X5 4X6 5X7 6X8 20.32X25.4厘米照片，画廊墙,5.18,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/2516d964-0338-47ef-9438-1d024fa57c2a.jpg,20
110,0.9209600563492911,606790947280271,个性化水彩宠物照片挂饰定制纪念品,5.6,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/aed60002-c2a6-4603-8a2a-c74da3b42446.jpg,20
111,0.9189777506689303,606237265620566,2D平面画，1幅2D平面印刷夜晚日本灯笼艺术画，传统浮世绘风格墙面装饰无框画布印刷家居装饰，适用于客厅、卧室及办公室的画布墙艺，节日礼物、复活节海报、情人节海报，2D平面,3.07,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/8e66580d8ef447ee921c71e0244470e9-goods.jpeg,1
112,0.9166684631156993,605847900000042,1幅梵高风格《繁花似锦》竖版水彩画布 - 现代荷兰后印象派花园装饰画，适用于客厅、卧室、办公室装饰 - 竖版墙面装饰，圣诞佳节理想赠礼,3.4,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/985e3a46a60b4022b825b302175887cb-goods.jpeg,24
113,0.9164688233615857,601105772334752,3件套威廉·莫里斯墙画 - 复古月夜星空海报，极繁主义帆布画，适用于卧室、客厅装饰，暖房礼物 - 无框优雅装饰,6.15,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/206d7149c4a14130b133d00086129896-goods.jpeg,16
114,0.915006249954732,607429555230187,6码(5.49米)烫金英文丝带 手工花店礼物礼盒礼品包装螺纹带花束材料,2.2,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/1e4cf438-4caa-43f5-85da-988d3ceea8ff.jpg,0
115,0.9147750612439467,605925528153832,一件邪恶之眼印花大容量可折叠购物袋，带有邪恶之眼图案，适用于上学、旅行、购物、收纳——手提袋兼护身符,8.74,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/2123a639a4/d528702f-fd2c-4d78-9e28-84d30360edbe_1000x1000.jpeg,10
116,0.9138611091797824,606716590702089,3个装 4英寸小型懒人转盘，懒人转盘收纳架亚克力饼干转盘，适用于厨房调味架桌面蛋糕厨房食品储藏室装饰,5.08,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/bd0a9c990b8f480eb6aac84c41a997f3-goods.jpeg,1
117,0.9124947737659443,607533573993126,1 大卷自粘式白板墙贴，35.43 英寸，可反复擦写使用涂鸦画板，，附带5支白板记号笔和一个擦布，乙烯基材质，适用于教室、家庭留言板、办公室会议白板。非常适合开学使用,13.18,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7bd1ba93-4114-484b-83f1-20cf327e5b7d.jpg,84
118,0.9120966228595436,606775512245646,"浴室角落置物架，无需钻孔，免打孔洗发水架，可整齐收纳沐浴用品, 浴室置物架, 浴室收纳器, 淋浴架, 浴室储物, 浴室收纳与整理, 浴室必需品, 淋浴整理, 节省空间设计, 耐用结构, 轻量级机架",2.12,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/0be15d27b8304a399504ae0105acf1f2-goods.jpeg,2
119,0.9116939227205537,607414388621841,2件装 带盖衣物收纳箱 带拉链可折叠毯子收纳袋 衣柜储物盒 透明视窗加固提手 衣柜衣物收纳整理器 适用于毛衣、毯子、床上用品、万圣节收纳袋、床下储物,3.46,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/7d0fe6ad8ab24b44ac15d301685bf957-goods.jpeg,5
120,0.9047690156715568,601100882863075,King Art 个性化定制画布照片打印 - 上传您自己的照片，现代家居装饰高品质无框墙艺术，适用于卧室、客厅、办公室、浴室及餐厅，室内外使用的艺术装饰品,3.19,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/5698f3dc-0fa4-4655-9f91-77706926db4f.jpg,5
121,0.9007852339168866,607287016054920,1件装 / 5件装乡村风塑料花瓶配黄麻绳，农舍乡村风格优雅坚固的花瓶，婚礼、派对、餐桌、室内家居装饰的理想桌上装饰。,1.88,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7d90b76e-6be5-471c-b681-6308916b6a73.jpg,11
122,0.8991112688829462,607285136966873,你一定行得通横幅，金色闪光 | 好运横幅，办公室、学校、毕业典礼、生日派对的励志装饰品,2.27,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/d1c6d961-5961-404e-a10b-034b6f4c7703.jpg,1
123,0.8983028545146128,606931875890138,2D flat，10pcs圣诞夜2D柯基木质挂饰带绳户外节日树派对装饰品，圣诞节装饰，户外圣诞装饰，圣诞节送人礼物，2D平面,2.54,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/34ee0ba8-8f0d-4678-bc6e-bdabe216e779.jpg,13
124,0.8979963015245503,607309296182116,31个无纺布厨师帽，单独包装，轻薄透气，有效防止头发和头屑掉落，适用于厨房、食品加工厂、美容院、居家清理等多种用途，男女通用,4.98,家居厨房用品,食品服务设备,https://img.kwcdn.com/product/fancy/e17dc1f8-9482-421d-ac7c-c538ce4b2d09.jpg,9
125,0.8978729657450725,606766519687040,360度旋转手提包挂钩 - 重型铝合金衣柜整理架，带6个挂钩，独立式省空间置物架，适用于手提包、领带和围巾，无需工具即可组装,4.66,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/8f967e9c05144b5eb21b456f5485188d-goods.jpeg,2
126,0.8976054534130021,607526728904899,带盖5件套收纳箱，可折叠塑料盒，用于整理桌面，便携式折叠篮，带手提带，节省空间的箱子，适用于卧室、办公室、厨房和家庭，置物篮,16.65,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/70d4d3c4349b43bab8a9a9ce7a59ad7d-goods.jpeg,0
127,0.897183651258682,607458881852756,"1pc Modern Sofa Cover Suitable for All Sofa Types (Single/Double/Triple/Quad Sofa) with Pet-Proof, Scratch & Non-Slip Furniture Protector, Machine Washable -Piece Cover Fits Any Sofa for Living Room, Bedroom",32.22,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/c76e4d0bf7ff49908ca7ee1ea6e50d50-goods.jpeg,8
128,0.8963840173331147,606858593012688,2D平面木质标牌，1件，墙壁艺术，复古，趣味鹅艺术印刷品，“你在拉粑粑吗？”客厅装饰，卧室美学设计，馈赠友人，乔迁贺礼，无框，万圣节装饰，圣诞装饰,1.45,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/f7546d7dc13b4aa8861392e7fac00a09-goods.jpeg,7
129,0.894480922256853,607521225983068,1PC秋冬加厚保暖仿兔毛床笠（不含枕套）加绒加厚床垫保护套 360°全包裹防滑床单 柔软亲肤吸湿透气 可机洗 适配各类床垫尺寸 多种颜色和尺寸可选，适用于家庭、宿舍及酒店使用 感恩节圣诞节礼物,30.68,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/e4c0fa4b-15ae-40f5-9603-1101348d9b49.jpg,0
130,0.8927490478587976,607060724927544,1卷，Streamers鼠尾草绿薄纱网纱面料，聚酯材质欧根纱，适用于婚礼装饰、生日派对、圣诞节、万圣节、情人节、舞台背景——预裁剪透明垂坠工艺缎带，用于DIY手工、桌饰、椅背蝴蝶结、门帘——可手洗婚庆缎带搭配薄纱缎带，飘带,36.22,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/84d3d33c3bc74e159d8510ebc9186439-goods.jpeg,0
131,0.8922271612193162,601104769383504,2D平面，2D平面，1张墙 आर्ट海报，带框和无框日式安防风格抽象波浪，日式墙 आर्ट，可打印墙 आर्ट，瓦比沙比美学,3.86,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/f08d8e62361a4dec99f200f037743795-goods.jpeg,15
132,0.8913132863916734,606195188379252,【2D FLAT】客制化帆布艺术 - 充满活力的紫外线印刷照片、木框画布海报、个人化相框、客制化照片、特殊回忆、珍贵时刻照片、送给朋友、女友和家人的完美礼物，防水耐褪色，适合卧室、客厅、家庭办公室装饰 - 独特的礼品创意，可自订图片,5.09,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/06d64aa02f82465bbb256e71a4a08995-goods.jpeg,9
133,0.8897091337955946,607401637940632,收纳篮 - 复古藤蔓绗缝收纳篮，手提收纳盒，柔软加垫桌面收纳架，适用于更衣区、卧室、浴室，置物篮，置物筐,8.97,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/algo_check/auto/dd235875138a39be0b867d4abf2b9e72_1787218958661.jpg,0
134,0.8886454476797326,607453177566220,3卷气球链 - 196英寸个孔气球拱门和花环制作胶带，适用于生日婚礼派个装饰，耐用塑料花环，适用于拱门、花环、门廊装饰、万圣节、圣诞节气球派个装饰,1.14,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/9e52c372045e4caaa3dc3984252af94c-goods.jpeg,0
135,0.8864108988926329,607173870469523,"5/10/15pcs Magnetic Photo Frames with Black Border, Reusable 10.16x15.24 cm Magnetic Picture Frames Suitable for Refrigerators, Chalkboards, Metal Cabinets, Etc., Perfect Refrigerator Magnets for Displaying Photos",10.53,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/81eb981c-8511-458b-b558-3cb76f712d15.jpg,0
136,0.8860675798731638,607143939948321,19pcs防水墙壁挂钩 | 免钻孔挂钩，适用于浴室、淋浴间及门边 | 多功能毛巾钥匙挂钩、车钥匙挂钩，实用波西米亚风挂钩 紧凑塑料马卡龙色系（粉色、蓝色、绿松石色、黑色、黄色）随机颜色,3.1,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/d18ec938ff774824a82a6105596366aa-goods.jpeg,6
137,0.885754377683288,606705719050577,彩虹色贝壳海洋梦幻海洋爱好者礼物2D平面印刷造型填充靠垫装饰靠垫，适用于卧室沙发动物爱好者礼物和家居装饰,14.27,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/c07373572e444153bbc84a8dac5cc87c-goods.jpeg,5
138,0.8833458148583787,607350098339454,Hefengcl 万圣节南瓜泡泡棒 随机发货，迷你管泡泡棒带南瓜头，万圣节派对礼物户外糖果袋填充物,2.23,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/5fc1561ecb194ac692cb66db7f8fffe3-goods.jpeg,11
139,0.882641550665177,607691078508994,1件 欧式乡村风 白色蕾丝刺绣米色拼接织带蝴蝶结半帘 别墅农舍咖啡帘 双层短帘 顶部穿杆式悬挂帘 适用于客厅装饰隔断帘 卧室窗户成品轻纱帘,14.53,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/bfc1b29d-c646-4c36-b5a1-f660e5e584b7.jpg,29
140,0.8820756880645952,606270803248658,二维平面无框复古夏日树墙画 - 极简风油画布，适用于乔迁贺礼、新居礼物，乡村植物印花，适配现代斯堪的纳维亚及室内装饰风格，二维平面,7.87,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/72f062aacad142c1bf138e2b527134f8-goods.jpeg,5
141,0.8787313651957942,607018580563511,"1PC,万圣节骷髅骨窗户贴纸- 静电吸附玻璃膜 无残留 不留胶，自粘可移除，恐怖静电贴纸，适用于窗户和墙壁，是鬼屋活动和家居装饰的理想选择",3.36,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/9521175e396d44a7bf547bea750fb059-goods.jpeg,9
142,0.8784200119371,607196553294776,居家下水道养护疏通片 适用于厨房卫生间地漏 管道日常护理泡腾片 适配厨房水槽、卫生间地漏、洗手盆等多处家用下水管道场景,1.56,家居厨房用品,清洁用品,https://img.kwcdn.com/product/fancy/1827a40d-e4f9-41d6-b7ce-0610990ae42a.jpg,5
143,0.8765638714182814,606718603973839,挂衣架脏衣篓一体落地式 脏衣服置换可折叠家用卧室可移动衣帽整理收纳架,23.46,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/a36d79e3a7c344ef9e487cf8b8675d55-goods.jpeg,2
144,0.8762520579372284,607258696080648,木制姓名牌，定制婴儿房装饰，个性化婴儿姓名牌匾，婴儿送礼，婴儿房墙壁装饰，儿童房装饰，斯堪的纳维亚婴儿房风格，波西米亚风婴儿房装饰，婴儿房标牌，新生儿礼物，婴儿房装饰，雕塑墙壁艺术,6.57,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/47d7f11ebe9d4ee68eaff449cc292dcb-goods.jpeg,16
145,0.876091766417889,607278157642282,2026年足球活动 - 12个/6个多件派个礼品包，随机颜色足球指尖陀螺玩具，儿童派个礼物，适合孩子的圣诞节和万圣节派个,2.5,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/3ea2e0f356c1452e8cf41be7e46afb78-goods.jpeg,26
146,0.8760229065339197,607042873998748,1个卷发棒收纳架，吹风机收纳盒，蛋卷棒整理盒，物品置物架，直发梳整理架，直板夹置物，架，可叠加设计，台面式，透明亚克力，适用于浴室，台面，梳妆台，洗漱台，卫生间，玄关， 实用搁物架,4.82,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/bc34ecb1-8f51-43fb-ab1c-42edfd3bcc4c.jpg,22
147,0.8751757420588666,607239368721029,"Bohemian Privacy One-Way Mirror Film Suitable for Glass Doors & - Static Cling Window Sticker with PET Material, Thermal, Soundproofing & Glare for Home, Office, Glass Panels - & Stick Application",4.87,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/386e61c0-af44-4953-a7a0-9a37cae74d8e.jpg,0
148,0.8747685676961608,605520660409426,2D平面画，2D平面画，1幅精美帆布画，蓝色深海潜水员，油画，海报，墙壁装饰，客厅，餐厅，车库，办公室，酒吧，庭院，装饰画，实木画框，16 X 24 英寸，24 X 36 英寸,19.74,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/c0c6f1b9-107f-436f-96cb-0ed73c290634.jpg,2
149,0.8719981466235267,606732159937335,可爱熊猫长款家用手套，防滑橡胶清洁手套，适用于厨房、洗衣和洗碗，三双装,9.68,家居厨房用品,清洁用品,https://img.kwcdn.com/product/fancy/6ccc1c87-588d-476d-a36b-5b752d177b7a.jpg,5
150,0.8695535486729826,607560887307176,1件 给丈夫的生日纪念挂件,1.23,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/540f238253414e3cb722d701373a3307-goods.jpeg,0
151,0.8691708716331236,605791310464333,《洛基恐怖秀》连帽衫T恤衫 梦想成真 粉丝礼品 男女皆宜 情人节主题礼物 优雅客厅装饰 双面印花抱枕套 适用于现代简约家居,3.91,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/c26ea053f1e2440eb32efc60ac185e90-goods.jpeg,42
152,0.8690255906521757,606939794758177,1PC不锈钢鹌鹑蛋剪蛋器开蛋器开壳器 蛋壳剪壳开口分割器 开蛋切蛋器,1.42,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/market/8817f5b04179ffb68d3dda8b443b0820_OPDNeFuF811c6.jpg,8
153,0.868789673748193,606627470143920,1个双格透明食品储存盒带盖，可堆叠可重复使用塑料容器，适用于微波炉和冷冻室，可存放水果、香料、香草、备餐，非常适合厨房、露营、办公室、学生日常使用,1.95,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/fancy/3964d5e5-1bc8-4228-ba88-d5dcdecb2210.jpg,10
154,0.8683196732410216,606761150959573,1pcs 卡通图案弹出式洗衣篮，便携式折叠衣篮，可折叠存储，白色，黑色,2.14,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/4efce88e-6f5a-428a-8921-29e3f33f16bb.jpg,30
155,0.8666883613710737,606984891947050,10 件套长方形高端木质迷你小黑板-派对桌号标记留言展示板 食品标签标识牌 情人节婚礼生日派对装饰用品 烧烤烘焙标记工具,4.66,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/f9c1ed76-e0ed-444d-934e-43cd6801667f.jpg,0
156,0.8664221840708862,607278694529777,1件个性的化妆镜，黑色边框设计，波西米亚风格装饰镜，艺术墙面镜子，适用于客厅、浴室、梳妆台 、卧室 - 无需电源，独特造型 | 个性化梳妆台配件 | 装饰镜 | 浴室镜，父亲节，儿童节，生日礼物，化妆镜,20.19,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/c3bab92a791c4e30bd8c2551c642b33b-goods.jpeg,0
157,0.8658752819373986,605517590186338,随机1个 33.81盎司 大容量保温杯 - 重型真空绝缘杯，带防漏手柄和吸管盖，持久保温，适用于冷热饮，兼容开瓶器，露营、旅行、办公室、健身房的理想礼物,12.96,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/d008eb0f557341cea4bef0e011cbf195-goods.jpeg,12
158,0.8629251158468061,607028244218292,古铜色复古微型古庙建筑模型，适合岩石水族箱微景观装饰的小雕像，古庙迷你雕像，微型金属收藏品，微沙桌盆景配件,4.35,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/df0b25cc-64a5-4fa4-bbe3-57d782a86085.jpg,2
159,0.8621612037889979,607578000042981,不锈钢壁挂式架-厨房储物架-防锈耐用且易于清洁-可折叠节省空间设计-用于香料-炊具-家电-现代风格-厨房整理和储存-实用架NB47,23.08,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/266209eb-c0e3-487e-83e0-8387edaa7a51.jpg,0
160,0.8614568674112668,607218296550800,1包/2包装蜘蛛生日派对装饰，蜘蛛网印花红黑蓝色100.58×201.17厘米箔纸流苏窗帘闪光彩带照相亭道具彩旗背景布，用于蜘蛛主题派对用品,4.64,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/61980bb0-caf8-46d2-942e-526778160a78.jpg,41
161,0.8611539226927328,607024217695011,海洋世界成人减压涂色毛毯 创意手绘海龟鱼群图案 加厚法兰绒沙发盖毯 卧室客厅装饰毯 四季通用保暖毯子,10.31,家居厨房用品,毯子,https://img.kwcdn.com/product/fancy/fa103702-d196-439e-b21e-b4a7b7af113d.jpg,5
