排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
145,0.9836751795478746,607276345700323,1件新款现代条纹格子床上用品-被套，100%全棉床品 柔软亲肤四季通用被套，可机洗，适合卧室、客房、宿舍（被套/无填充物+无枕套）,25.33,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/744eb9c39e6d482db0bf9a39afdff4e7-goods.jpeg,https://www.temu.com/search_result.html?search_key=607276345700323&search_method=user,913.csv,False,,False,6
147,0.9808520609969172,606984086643560,1件/收藏级/贝壳里的小狗/桌面装饰摆件,1.46,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/f86c1064-c7d1-49e6-a1c8-9022bcc2a5f4.jpg,https://www.temu.com/search_result.html?search_key=606984086643560&search_method=user,913.csv,False,,False,3
148,0.9801558462770832,607304598585194,超柔牛奶绒床笠，加厚保暖冬季床单，深口袋全包围防滑设计，柔软亲肤绒感床垫保护套，舒适包裹床垫，可机洗易打理，适用于卧室、宿舍、客房及家居装饰,15.35,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/b02d8cec-5ad1-46eb-ac11-b8387f47cff4.jpg,https://www.temu.com/search_result.html?search_key=607304598585194&search_method=user,913.csv,False,,False,0
149,0.9800080638543384,607116559515268,1个 时尚粉色亚克力杯垫 别致不规则造型杯垫 功能性桌面保护 防滑设计 法式浪漫装饰 适用于家居与办公室 感恩节、圣诞节、秋冬季,2.64,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/64a0ee89-6915-40b4-bdd3-d8c693e79aa4.jpg,https://www.temu.com/search_result.html?search_key=607116559515268&search_method=user,913.csv,False,,True,2
151,0.9793903390008664,607129981270070,"10pcs定制派个装饰品，可定制文字的装饰性铃,金色铃铛配蝴蝶结 适用于婚礼季装饰，派个用品",7.29,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/43d43ba3-e51e-4239-b4c5-28e9d8f5ab4f.jpg,https://www.temu.com/search_result.html?search_key=607129981270070&search_method=user,913.csv,False,,True,0
155,0.9713617537451738,606316386960963,3件套星系游戏手柄床笠套装 | 1个床笠 + 2个枕套，无芯设计，游戏主题，舒适卧室装饰，柔软透气涤纶床上用品，四季通用,19.48,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/bf42724e81f34286ab3796d479f7eeb8-goods.jpeg,https://www.temu.com/search_result.html?search_key=606316386960963&search_method=user,913.csv,False,,False,1
156,0.9706843180580128,605645348678306,22件套透明防尘衣物袋，衣柜收纳挂式塑料服装袋，干洗旅行及洗衣店必备家居用品,9.64,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/f91626da-f315-4da6-a917-9a91ae238f5a.jpg,https://www.temu.com/search_result.html?search_key=605645348678306&search_method=user,913.csv,False,,False,21
157,0.9700034490750112,607129310189147,免打孔壁挂浴室收纳柜 防尘卫生纸盒 化妆品毛巾整理神器,13.6,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/5454499e-594a-4dd0-b2d3-b0a2c0433f4b.jpg,https://www.temu.com/search_result.html?search_key=607129310189147&search_method=user,913.csv,False,,True,0
158,0.9685171323999798,607127296952087,1件桌面PVC标志标牌，正方形小摆件，现代简约设计，办公室家居装饰，专业按摩师定义，舒缓肌肉，缓解身体不适。Decorative Sign,3.55,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/78d4e66418d9459986f3db9c5089dee4-goods.jpeg,https://www.temu.com/search_result.html?search_key=607127296952087&search_method=user,913.csv,False,,True,0
159,0.9683084996812248,606717798623914,"Privacy Window Film with One Way Mirror, Removable Static Cling, Heat Blocking& Protection for Home Glass Cover",9.12,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/2c5c2aeb1612443ca09f1bd199c737e2-goods.jpeg,https://www.temu.com/search_result.html?search_key=606717798623914&search_method=user,913.csv,False,,False,0
159,0.9683084996812248,607297619202735,"Privacy Window Film with One Way Mirror, Removable Static Cling, Heat Blocking& Protection for Home Glass Cover",9.56,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/2c5c2aeb1612443ca09f1bd199c737e2-goods.jpeg,https://www.temu.com/search_result.html?search_key=607297619202735&search_method=user,913.csv,False,,False,3
166,0.9630097783683924,606664379970856,1pc高级硅胶厨房水槽肥皂盘,1.24,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/2024-09-11/1726071046067-72abb153f6ab4eadb5c26f6ef9348d0c-goods.jpeg,https://www.temu.com/search_result.html?search_key=606664379970856&search_method=user,913.csv,False,,False,1
167,0.9622206233469082,606882349555734,三层波西米亚中性色悬挂篮 - 编织绳墙壁收纳架，带节省空间的垂直储物架，波西米亚风格，适用于浴室、婴儿房、厨房、卧室 - 多房间悬挂式置物箱，用于存放毛巾、餐具,10.8,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/6fe4b66457344fc58d3d60981138fedb-goods.jpeg,https://www.temu.com/search_result.html?search_key=606882349555734&search_method=user,913.csv,False,,False,3
169,0.958163612444728,607126223172518,一件亚克力小夜灯，采用三色发光设计，非常适合卧室使用，也适用于生日、复活节、圣诞节、万圣节等庆祝活动和装饰。小北极熊造型小夜灯 TDF4253,9.93,家居厨房用品,照明及配件,https://img.kwcdn.com/product/open/afc47aebb9a64846b8367b3e30c138ed-goods.jpeg,https://www.temu.com/search_result.html?search_key=607126223172518&search_method=user,913.csv,False,,True,0
170,0.9558504366542044,606945700370130,Cotton Linen 4pcs Bedding Skin-Friendly Breathable Sweat-Proof Design Comfortable for Naked Sleep Easy Style Machine Washable All-Season Bedroom Duvet Cover Sheet Pillowcases Set,59.79,家居厨房用品,床上用品,https://img.kwcdn.com/product/algo_check/auto/da9553d4efc11e0026be6e1f37c90712_1787932462746.jpg,https://www.temu.com/search_result.html?search_key=606945700370130&search_method=user,913.csv,False,,False,0
171,0.95354653632922,607119646505315,多功能6PCS无痕带钩袜子内裤收纳防滑多场景晾晒夹子，防风旋转夹钩，衣柜挂钩，袜夹,4.87,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/algo_check/auto/243dbd2b463f5beb1914e6a4fd6e99e2_1788254819484.jpg,https://www.temu.com/search_result.html?search_key=607119646505315&search_method=user,913.csv,False,,True,0
173,0.9530586459348258,607563236102512,3件装可折叠脏衣篮收纳袋- 高款可折叠织物衣物收纳筐，圆柱形回收桶，适用于卧室、浴室、大学宿舍储物、衣柜整理与洗衣（节省空间设计）户外露营便携收纳袋，多用途收纳,10.52,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/f16348b8f07f43dba89d93cb81e8feb6-goods.jpeg,https://www.temu.com/search_result.html?search_key=607563236102512&search_method=user,913.csv,False,,False,1
174,0.9527840217222822,607344192754305,2个磁性储物柜镜子、带强全磁背的小型真玻璃镜子、超清晰反射紧凑型镜子、学校健身房储物柜、冰箱、办公柜、宿舍用粘性磁性镜子,8.68,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/7b00bedb75c742c08e46eaea707c1128-goods.jpeg,https://www.temu.com/search_result.html?search_key=607344192754305&search_method=user,913.csv,False,,False,6
176,0.9520525958135708,607108909128785,3pcs组合套装（2件随机颜色的多用途防风衣钩带绳+一个收纳袋）耐用塑料，非常适合晾衣、毛巾和袜子 - 非常适合家庭和旅行使用，衣钩,1.39,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/aa4888a93c094b47aa44c4291b2e8c8c-goods.jpeg,https://www.temu.com/search_result.html?search_key=607108909128785&search_method=user,913.csv,False,,False,0
177,0.951066307586982,607126290284479,1个便携式可折叠大网眼弹出式洗衣篮，带瞌睡小猫印花 - 瞬间展开，适合旅行、房间、宿舍收纳 - 现代可折叠衣物篮，配有坚固框架,6.07,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/48e49eec-9079-47b1-8f2c-7f50623a18c9.jpg,https://www.temu.com/search_result.html?search_key=607126290284479&search_method=user,913.csv,False,,True,0
178,0.9505651607004186,607628533049193,1个虾形3D立体造型填充抱枕 装饰靠垫 适用于礼物、卧室、沙发、房间、派对装饰,17.38,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/d88944d336f84ee2a90914d4977afd1b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607628533049193&search_method=user,913.csv,False,,False,0
179,0.9497243456956332,607674905266759,发光银色玻璃迪斯科球 4只装 3.94英寸家居/节日/圣诞/派对装饰,5.71,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/19b1cc2b7997401995b1c0edc6bfbb67-goods.jpeg,https://www.temu.com/search_result.html?search_key=607674905266759&search_method=user,913.csv,False,,False,0
185,0.9434253430055022,607129310183203,白色75cm宽网纱，适用于婚礼拱门装饰、活动派对背景装饰，各种宴会悬挂装饰、周年派对、社交舞会、周年纪念日、情人节、万圣节、圣诞节等氛围感装饰、餐桌中央桌旗装饰、楼梯扶手装饰，四季皆可使用，多功能装饰品装饰；节日吊坠、悬挂装饰,24.41,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/eddd9ddc0c134e2c85a4f01b9d7c6340-goods.jpeg,https://www.temu.com/search_result.html?search_key=607129310183203&search_method=user,913.csv,False,,True,0
190,0.942132944921402,601104462329649,"太空探险外太空旅行牛奶绒床笠，独立深口袋全包裹防滑床垫保护套，秋冬季全尺寸适用于Twin，Single，QUEEN、KING。柔软保暖加绒，四季可用，可机洗女王尺寸的床品，是圣诞节、情人节、万圣节的理想礼物选择,耐用材料,床上用品,特大号床品，卧室，客房",22.51,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/5471fe63de6e43aa87014540e79af38f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601104462329649&search_method=user,913.csv,False,,False,11
192,0.941190863418566,606942479146530,不锈钢置物架，卫生间浴室洗漱台收纳架，化妆品小杂物整理多功能架，优质不锈钢材质防锈耐腐蚀，分层设计充分利用台面空间，可收纳护肤品、洗漱用品、美妆小物件，摆放稳固不易倾倒，浴室洗手台、桌面梳妆台均可使用，简约百搭，告别台面杂乱,19.97,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/d43af1a907e74a909c07f9e9f95af3db-goods.jpeg,https://www.temu.com/search_result.html?search_key=606942479146530&search_method=user,913.csv,False,,False,2
196,0.9404479323197604,607163133062440,2pcs Hamburger Patty Mold Size Hamburger Mold Ring Easy Release Hamburger Patty Mold Suitable Grill Accessories,2.89,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/1af42aca23c0454bb63b3c3010d35016-goods.jpeg,https://www.temu.com/search_result.html?search_key=607163133062440&search_method=user,913.csv,False,,False,0
197,0.9404073398130888,601103935847344,1件舒适的纯色磨毛秋冬季羽绒被套，柔软抗起球床上用品，舒适透气，防尘羽绒被套（不含填充物），适用于单人床、双人床、双人床、特大号床、大号床尺寸，适用于卧室、客房、宿舍、所有季节，可机洗，秋冬季装饰，房间装饰,11.87,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/4456ceb0-7ab8-4209-b77f-2c25545ca2da.jpg,https://www.temu.com/search_result.html?search_key=601103935847344&search_method=user,913.csv,False,,False,21
201,0.9386838446682152,607504582994194,2 件装灰线菱形几何纹样四季抱枕套 沙发椅子客厅卧室花园庭院家居装饰，涤纶，45cmx45cm，不含抱枕芯,3.74,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/ece469dc34704f39af34f5bea44ee1c2-goods.jpeg,https://www.temu.com/search_result.html?search_key=607504582994194&search_method=user,913.csv,False,,False,1
202,0.9380243462319816,607123673039022,圣诞节家居墙壁挂饰，珍珠钻石装饰套装，亚克力圆形板，配有挂链和混合尺寸珍珠串,11.15,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/7fcfb8e9291347318803fd7e1e47a712-goods.jpeg,https://www.temu.com/search_result.html?search_key=607123673039022&search_method=user,913.csv,False,,True,0
203,0.9373177499785028,606926104539252,重型金属桌面挂钩书桌边挂钩，层板挂钩，可移动悬挂钩子，书包钩，衣服挂钩，小物件收纳挂钩，节省空间，书桌挂钩，桌面挂钩，厨房、浴室、卧室和办公室挂式配件整理器,1.76,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/ee988383-d5cd-49bc-ab7b-209a551c2037.jpg,https://www.temu.com/search_result.html?search_key=606926104539252&search_method=user,913.csv,False,,False,1
209,0.9313912852302269,601101199939699,定制胡须墙饰 - 绿点缀黑色姓名牌，防锈多用途装饰 - 可重复使用的节日展示品 - 收藏级艺术品,16.22,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/c1c96fd088d24e0e883397c62d23fc9f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101199939699&search_method=user,913.csv,False,,True,0
211,0.9299405563460872,607590482334435,经典横款三格熨烫洗衣篮，多功能衣物收纳筐，场景多用熨烫洗衣篮，衣物收纳筐，杂物收纳筐，适用于家庭、客厅、洗衣篮,6.14,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/da48a622-02fc-4558-bbae-88f6bd1b2704.jpg,https://www.temu.com/search_result.html?search_key=607590482334435&search_method=user,913.csv,False,,False,1
212,0.9284582655664788,607128236444144,1件 萨摩耶犬吊坠 - 可定制姓名/文字，适用于装饰，冬季主题陶瓷饰品，含萨摩耶雪橇与雪山松树设计，送给萨摩耶犬主人的节日纪念礼物，经典圆形装饰品,5.25,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/767bc097-4162-4363-beb8-f0fc6e43c890.jpg,https://www.temu.com/search_result.html?search_key=607128236444144&search_method=user,913.csv,False,,True,0
213,0.9267789508530192,607510220131549,"2pcs Set Bow Pillowcases, 30*50cm Chenille Textured Fabric Lumbar Pillow Covers with 3D Bow Design, Pillow Inserts Not Included, Suitable for Sofa, Bedroom, Bedside, Single Chair, and Home Decor",10.98,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/b87c8b61-2c57-49e5-84fd-9272fce52f77.jpg,https://www.temu.com/search_result.html?search_key=607510220131549&search_method=user,913.csv,False,,False,0
226,0.9155382864022784,607122599317290,7棵迷你仿真松树，随机尺寸圣诞树，桌面装饰绿色迷你圣诞树，圣诞装饰品，DIY桌面装饰与圣诞树装饰,8.46,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/645d7f4968574fd0834524798232f19e-goods.jpeg,https://www.temu.com/search_result.html?search_key=607122599317290&search_method=user,913.csv,False,,True,0
227,0.9151293799090512,605570539046857,8/12/16 件个性化可爱兔子耳朵脸部照片横幅，定制兔子一岁生日复活节生日照片彩旗，生日礼物，周年纪念派对礼品和庆祝活动，兔子主题节日花环，复活节派对装饰品,6.89,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/4b73c255-ce42-4576-9498-324864efcacf.jpg,https://www.temu.com/search_result.html?search_key=605570539046857&search_method=user,913.csv,False,,False,38
228,0.9145090160459596,607693293061624,4个装日落山海景观励志语录冰箱磁铁，西班牙基督教圣经经文木质冰箱磁铁，家居厨房冰箱装饰，宗教信仰礼物,5.19,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/d623efa3a2e341d8ab579ef099356d3b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607693293061624&search_method=user,913.csv,False,,False,0
230,0.9124012320488756,607211451445826,16个/6厘米 2026新款粉色银色亮面圣诞装饰套装 女孩心形粉色银色悬挂球，适用于圣诞树、门框、窗户、婚礼、新年氛围塑料挂饰，圣诞装饰品,4.19,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/e5d09a383309426bb2166b5521cf1e72-goods.jpeg,https://www.temu.com/search_result.html?search_key=607211451445826&search_method=user,913.csv,False,,False,1
231,0.912205703345832,607317215050956,六面全包拉链床垫套，花卉图案柔软面料床垫包裹，耐用床垫套筒，适用于卧室、宿舍、公寓客房床,21.52,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/a5dd9fb2549e4eb2899643664d01d893-goods.jpeg,https://www.temu.com/search_result.html?search_key=607317215050956&search_method=user,913.csv,False,,False,23
236,0.9093281454721396,607006098328094,"4pcs Welcome Home Themed Non-Slip Bath Mats, Three Dogs Pattern, Super Absorbent Bath Mats, Non-Slip Bathroom Floor Mats, Ultra-Soft and Comfortable Premium Bath Rugs, for Bathtub, Shower, Bathroom Accessories, Bathroom Decor, Home Decor Floor Mats",20.01,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/e8ec1068-9721-451b-93ba-7996c8872c41.jpg,https://www.temu.com/search_result.html?search_key=607006098328094&search_method=user,913.csv,False,,False,0
237,0.907220900084135,606707061248340,4层X设计鞋架，稳定安全，门厅收纳鞋架，宿舍租房必备,5.08,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/9feba548-51d3-49a5-adf9-9e1b96cd0845.jpg,https://www.temu.com/search_result.html?search_key=606707061248340&search_method=user,913.csv,False,,False,0
239,0.905809274951878,606767459229372,真菌系列 3D 立体饼干模具 卡通蘑菇屋 蓝莓切片模具 自制烘焙饼干饼干糕点烘焙工具,3.21,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/fancy/f7a6646c-4364-49d1-b5a4-3daa7c8574b6.jpg,https://www.temu.com/search_result.html?search_key=606767459229372&search_method=user,913.csv,False,,False,0
242,0.9040493843304768,607299095604442,1件励志PVC桌面标牌摆件，办公室家居装饰，鼓励话语摆饰，送给朋友家人，生日礼物，表达欣赏，你很棒，你很重要，你很重要。Decorative Signs & Plaques,2.17,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/603cdba50d864f169d28555280e662ed-goods.jpeg,https://www.temu.com/search_result.html?search_key=607299095604442&search_method=user,913.csv,False,,False,0
244,0.9028837208649664,606290331980885,1件装，Dokriy奶油色水彩万圣节桌旗，女巫帽、南瓜灯、乌鸦骷髅、水牛格纹、南瓜、蝙蝠、蜘蛛网满版印花，适用于农舍室内恐怖派对餐饮装饰,3.62,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/5e8b2e1f-956a-481a-b59c-587a6370f8df.jpg,https://www.temu.com/search_result.html?search_key=606290331980885&search_method=user,913.csv,False,,False,0
245,0.9020810178176022,606928252036315,3pcs多层11孔省空间标准衣架，360旋转标准衣架，塑料阶梯式衣架适用于衬衫、外套、连衣裙， 宿舍、公寓多场景多功能衣架，带多钩设计 - 家庭和旅行节省空间的衣柜整理器，适合整洁的衣橱存储、衣服衣架,2.57,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/1fdba0910c6a4f3092513bf5d789011f-goods.jpeg,https://www.temu.com/search_result.html?search_key=606928252036315&search_method=user,913.csv,False,,False,5
246,0.902067405886421,606889597353182,室外晾晒 多彩防风扣 衣架防滑固定卡扣 阳台防吹跑防掉落神器 颜色随机,1.12,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/3d960170-048a-495d-aaf6-496dadcee55d.jpg,https://www.temu.com/search_result.html?search_key=606889597353182&search_method=user,913.csv,False,,False,0
247,0.900982970114899,606280483726917,3件套K-POP音乐心形手绘床笠套装（含1床笠+2枕套，无芯），音乐爱好者主题，多彩床品，柔软透气床垫保护罩,19.77,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/253f05b1f82c4a6fad4752effab0c10d-goods.jpeg,https://www.temu.com/search_result.html?search_key=606280483726917&search_method=user,913.csv,False,,False,2
251,0.8995463252559783,605797501248768,"2pcs Set, Polyester Linen Texture Premium Curtains, Light Permeable Privacy Sheers, Bag-In-Rod Hanging Style, Modern Farmhouse Style, Suitable for Bedroom, Living Room, Office, Kitchen And Other Decorative Occasions",12.3,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/db0187bb96f54dc0bdf96d8f7c551496-goods.jpeg,https://www.temu.com/search_result.html?search_key=605797501248768&search_method=user,913.csv,False,,False,0
252,0.8993254434502834,606621631622483,一款金属鞋柜 - 防尘矩形收纳盒，独立柜体，坚固组装，适用于入口、卧室、宿舍 - 多功能家居整理和空间节省，鞋柜收纳盒，宿舍整理盒，极简设计，防尘设计NB130,10.71,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/f0310f17-6d61-446f-8a33-43d93f2701e1.jpg,https://www.temu.com/search_result.html?search_key=606621631622483&search_method=user,913.csv,False,,False,0
260,0.8980528344840583,607010930145260,14件装黑色可调节家具增高垫 - 可堆叠，重型设计适用于床、书桌、椅子和沙发 - 耐用塑料材质，易于手洗，适合家庭和宿舍使用，时尚黑色支撑，床用家具增高垫,12.78,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/05fea4bd-7500-4612-b37f-48d25b3d3ed9.jpg,https://www.temu.com/search_result.html?search_key=607010930145260&search_method=user,913.csv,False,,False,1
261,0.8965509998997837,607592092954451,7pcs 带手柄的波西米亚布料收纳篮，可折叠带个把手 - 重型面料抽屉式整理箱，节省空间的设计，多功能衣物收纳、衣柜、卧室收纳，适用于衣物、内衣、袜子 - 非常适合家庭、宿舍、衣柜整理、床下收纳,13.91,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/6de6237686d34016ac70bf36b82aa3ce-goods.jpeg,https://www.temu.com/search_result.html?search_key=607592092954451&search_method=user,913.csv,False,,False,7
262,0.8965353284937669,606785578601332,4个装典雅高级黑色金色大理石纹抱枕套拉链封口适用于客厅卧室和沙发餐厅门廊办公室装饰（不含枕头）,6.68,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/f8c362d9-b192-4f3b-a8e9-db3528a39d24.jpg,https://www.temu.com/search_result.html?search_key=606785578601332&search_method=user,913.csv,False,,False,2
263,0.8964833610365489,607250374607717,4个装新款个头驱蚊夹套装，带可弯曲多功能通用夹，适用于家庭室内香薰、户外驱蚊、露营、钓鱼、便携式线、檀香香薰盘夹,2.24,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/fd9b49b89e9c4a5dafff06a6fffa34fa-goods.jpeg,https://www.temu.com/search_result.html?search_key=607250374607717&search_method=user,913.csv,False,,False,1
264,0.8962056595581228,601102533457942,"5 Pairs of Bamboo Chopsticks with Colorful Handles - Ideal for Learning and Practice, Perfect for Thanksgiving, Thanksgiving Chopsticks|Decorative Chopsticks|Durable Bamboo",10.93,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/dd8ea156-9eeb-4488-987a-8340df50c297.jpg,https://www.temu.com/search_result.html?search_key=601102533457942&search_method=user,913.csv,False,,False,5
265,0.8956433203458727,607659201795763,12个/20个折叠衣架，便携旅行衣架，多功能防滑塑料收纳衣架，颜色随机出货,4.66,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/2d42b92d-3853-44c3-af53-656be67572cb.jpg,https://www.temu.com/search_result.html?search_key=607659201795763&search_method=user,913.csv,False,,False,1
267,0.8911599439645573,606864901264569,2pcs免打孔窗帘挂钩门帘绑带固定器 胡桃木/原木底座简易安装，卫生间发箍发饰发夹皮筋头绳挂钩 - 重型粘性面板和木材适用于窗帘、面板、纱帘 - 乡村与极简风格- 门/墙挂钩,3.31,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/e7714a12-edfd-4f77-94ca-9abc2260a9fd.jpg,https://www.temu.com/search_result.html?search_key=606864901264569&search_method=user,913.csv,False,,False,0
269,0.8900753642018912,607340501826707,3.8英寸木制马像摆件，动物造型，简约风格，适用于家居装饰、办公室装饰、桌面装饰，是送给老人的礼物、节日装饰、男士礼品,5.27,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/58b27653-3d99-4b8b-8e86-67bc9fafa760.jpg,https://www.temu.com/search_result.html?search_key=607340501826707&search_method=user,913.csv,False,,False,3
272,0.889686147950944,601101682133055,可定制金属墙艺术 - 个人化名称的波西米亚鹿，自粘和易于安装，适合家庭或小屋，独特的礼物，定制标志，装饰牌，鹿墙装饰,13.86,家居厨房用品,家居装饰,https://img.kwcdn.com/product/algo_check/auto/f53c13a90ac039fee667909ebf3cdbea_1749685002768.jpg,https://www.temu.com/search_result.html?search_key=601101682133055&search_method=user,913.csv,False,,True,0
276,0.8885486976424637,607120451825601,"【】 红色底纹,圣诞树,圣诞帽,雪花,圣诞老人,圣诞节擦手巾,洗碗巾,抹布,毛巾,清洁布,适用于厨房,浴室,汽车,窗户,清洁用品,清洁工具,圣诞节礼物,圣诞节装饰,新年礼物",5.14,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/3c43e58f-8566-4ab0-9102-7445b4c40216.jpg,https://www.temu.com/search_result.html?search_key=607120451825601&search_method=user,913.csv,False,,True,0
277,0.8877628015773411,606690351103789,一款金属鞋柜 - 防尘矩形收纳盒，独立柜体，坚固组装，适用于入口、卧室、宿舍 - 多功能家居整理和空间节省，鞋柜收纳盒，宿舍整理盒，极简设计，防尘设计NB120,10.71,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/f0310f17-6d61-446f-8a33-43d93f2701e1.jpg,https://www.temu.com/search_result.html?search_key=606690351103789&search_method=user,913.csv,False,,False,1
280,0.8870583774368613,607122465125666,1件新品沙发套，高品质人字纹宠物防抓耐磨沙发笠，高弹力通用沙发罩，可机洗四季通用客厅沙发保护套,5.65,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/ccea0a20-afaa-4713-b353-c52abfbf57f5.jpg,https://www.temu.com/search_result.html?search_key=607122465125666&search_method=user,913.csv,False,,True,11
283,0.885308950016344,607526057805119,1卷格子隐私窗膜，窗膜，静电吸附玻璃膜，静电喷砂玻璃窗膜，免胶窗贴，44.45 X 199.9 cm，适用于浴室,3.3,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/4768c222fc3442449cec13c0dee7e73f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607526057805119&search_method=user,913.csv,False,,False,32
288,0.8842121124964207,606995629347965,"4pcs Set of Multi-functional Baking Tools, Dough Cutter, Soft Handle, Suitable for Pastry and Bread Making, Random Color",3.76,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/c84d35e533984640af3f70e8d68a11f4-goods.jpeg,https://www.temu.com/search_result.html?search_key=606995629347965&search_method=user,913.csv,False,,False,0
289,0.883026693799642,607483376586776,2/3件活性印花紫色主题床笠四季可用动物印花卡通图案尺码多选（随机枕套图案）,9.24,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/97dd52ff-f607-40ae-b4a5-3760f4272d54.jpg,https://www.temu.com/search_result.html?search_key=607483376586776&search_method=user,913.csv,False,,False,0
296,0.8818149314605369,606452953537954,1件创意手绘美甲美学设计定制企业名称与社交软件ID墙贴壁画 - 适用于美甲工作室门窗墙面装饰 | 美甲爱好者礼品,11.55,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/dedb1ddcc358448dbe91e3b9ac24a6f2-goods.jpeg,https://www.temu.com/search_result.html?search_key=606452953537954&search_method=user,913.csv,False,,False,5
298,0.8811701506615779,607107030046267,万圣节3D木质圣诞屋钻石艺术套件，适合成人，珍珠装饰，钻石画，节日装饰，3D设计，成人手工艺套件,5.56,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/337817accabb4564953292d4256dc6c6-goods.jpeg,https://www.temu.com/search_result.html?search_key=607107030046267&search_method=user,913.csv,False,,True,7
303,0.8766294844724234,606751353087844,"Two-Tone Rubber Bouncy Balls, 60Mm Hollow Rubber Balls, Party Bag Fillers, Stress Relief Desktop Game Supplies for Gathering & Event Decor, Random Color",5.71,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/c146e2d7-48cd-47ae-8483-6174a246f650.jpg,https://www.temu.com/search_result.html?search_key=606751353087844&search_method=user,913.csv,False,,False,1
